Tree	-lnL	R(a)	R(b)	R(c)	R(d)	R(e)	gamma shape	Site	-lnL
								1851	1.92146384
								1852	1.19393831
								1853	1.19393831
								1854	1.19393831
								1855	1.92146384
								1856	1.92146384
								1857	1.85896553
								1858	1.85896553
								1859	5.95776635
								1860	1.19393831
								1861	1.19393831
								1862	1.19393831
								1863	1.19393831
								1864	1.19393831
								1865	1.19393831
								1866	1.92146384
								1867	1.85896553
								1868	1.19393831
								1869	1.19393831
								1870	1.19393831
								1871	1.19393831
								1872	1.92146384
								1873	1.92146384
								1874	1.19393831
								1875	1.19393831
								1876	1.59495085
								1877	1.85896553
								1878	1.59495085
								1879	1.92146384
								1880	1.92146384
								1881	1.59495085
								1882	1.19393831
								1883	1.19393831
								1884	1.19393831
								1885	4.49265806
								1886	7.95486673
								1887	4.49265806
								1888	4.75810768
								1889	1.19393831
								1890	1.59495085
								1891	1.59495085
								1892	1.59495085
								1893	1.59495085
								1894	1.92146384
								1895	1.59495085
								1896	1.59495085
								1897	1.85896553
								1898	1.92146384
								1899	1.85896553
								1900	1.85896553
								1901	1.85896553
								1902	1.19393831
								1903	1.59495085
								1904	1.59495085
								1905	1.19393831
								1906	1.19393831
								1907	1.19393831
								1908	1.19393831
								1909	1.19393831
								1910	1.59495085
								1911	1.19393831
								1912	1.85896553
								1913	1.59495085
								1914	1.19393831
								1915	1.59495085
								1916	1.59495085
								1917	1.85896553
								1918	1.59495085
								1919	1.85896553
								1920	1.19393831
								1921	1.92146384
								1922	1.59495085
								1923	1.19393831
								1924	1.85896553
								1925	6.16475183
								1926	1.19393831
								1927	1.59495085
								1928	1.59495085
								1929	1.19393831
								1930	1.92146384
								1931	1.85896553
								1932	1.19393831
								1933	1.85896553
								1934	1.85896553
								1935	1.19393831
								1936	1.92146384
								1937	1.19393831
								1938	1.92146384
								1939	1.92146384
								1940	1.59495085
								1941	1.19393831
								1942	1.59495085
								1943	1.59495085
								1944	1.92146384
								1945	1.59495085
								1946	1.59495085
								1947	1.85896553
								1948	1.92146384
								1949	1.59495085
								1950	1.59495085
								1951	1.59495085
								1952	8.30066320
								1953	1.92146384
								1954	1.85896553
								1955	1.92146384
								1956	1.19393831
								1957	1.59495085
								1958	1.19393831
								1959	6.65729184
								1960	7.50117031
								1961	5.84589485
								1962	1.92146384
								1963	1.85896553
								1964	1.85896553
								1965	6.36502462
								1966	1.19393831
								1967	1.19393831
								1968	1.59495085
								1969	1.92146384
								1970	1.92146384
								1971	1.59495085
								1972	1.59495085
								1973	1.92146384
								1974	1.59495085
								1975	1.92146384
								1976	1.92146384
								1977	1.85896553
								1978	1.19393831
								1979	1.59495085
								1980	1.59495085
								1981	1.59495085
								1982	1.85896553
								1983	4.86728406
								1984	1.19393831
								1985	1.59495085
								1986	1.59495085
								1987	1.92146384
								1988	1.85896553
								1989	1.92146384
								1990	1.59495085
								1991	1.19393831
								1992	1.19393831
								1993	1.19393831
								1994	1.92146384
								1995	1.92146384
								1996	1.85896553
								1997	1.19393831
								1998	1.92146384
								1999	1.59495085
								2000	1.19393831
3	4778.58608164	0.180480
								1	1.92765608
								2	1.85480834
								3	1.85480834
								4	1.85480834
								5	1.19697832
								6	1.85480834
								7	1.92765608
								8	1.85480834
								9	1.19697832
								10	1.92765608
								11	1.59213239
								12	1.85480834
								13	1.85480834
								14	1.19697832
								15	1.04329775
								16	4.57163309
								17	6.60509719
								18	1.59213239
								19	1.19697832
								20	1.19697832
								21	1.19697832
								22	1.92765608
								23	1.59213239
								24	1.19697832
								25	1.19697832
								26	6.46452498
								27	1.19697832
								28	1.59213239
								29	1.19697832
								30	1.59213239
								31	1.85480834
								32	1.92765608
								33	1.19697832
								34	1.19697832
								35	1.19697832
								36	1.19697832
								37	1.85480834
								38	1.92765608
								39	1.85480834
								40	5.22353983
								41	8.90394141
								42	10.17519470
								43	1.92765608
								44	1.19697832
								45	4.57163309
								46	1.14049774
								47	1.68024879
								48	1.59213239
								49	6.45180338
								50	1.59213239
								51	1.59213239
								52	1.59213239
								53	1.59213239
								54	1.19697832
								55	1.85480834
								56	1.19697832
								57	1.19697832
								58	1.19697832
								59	1.59213239
								60	1.19697832
								61	1.19697832
								62	1.19697832
								63	6.96787992
								64	1.19697832
								65	1.92765608
								66	1.92765608
								67	1.85480834
								68	1.85480834
								69	1.85480834
								70	1.92765608
								71	1.92765608
								72	1.85480834
								73	1.59213239
								74	1.59213239
								75	1.85480834
								76	1.19697832
								77	1.92765608
								78	1.59213239
								79	1.59213239
								80	1.85480834
								81	1.85480834
								82	1.85480834
								83	1.59213239
								84	1.85480834
								85	1.19697832
								86	1.85480834
								87	1.85480834
								88	1.19697832
								89	6.24028082
								90	1.59213239
								91	6.97412553
								92	1.59213239
								93	4.51156413
								94	1.85480834
								95	4.52194302
								96	1.92765608
								97	4.51156413
								98	4.78375340
								99	6.01844263
								100	1.92765608
								101	1.19697832
								102	1.85480834
								103	1.85480834
								104	1.19697832
								105	1.59213239
								106	1.19697832
								107	1.59213239
								108	1.19697832
								109	1.85480834
								110	1.92765608
								111	1.59213239
								112	1.19697832
								113	1.19697832
								114	1.92765608
								115	1.59213239
								116	1.19697832
								117	1.85480834
								118	1.59213239
								119	1.59213239
								120	1.59213239
								121	1.59213239
								122	1.92765608
								123	5.96382109
								124	5.96382109
								125	1.59213239
								126	1.59213239
								127	8.07126632
								128	1.92765608
								129	1.85480834
								130	1.92765608
								131	5.37688346
								132	1.85480834
								133	1.59213239
								134	6.45180338
								135	1.59213239
								136	1.59213239
								137	1.59213239
								138	1.85480834
								139	4.35859190
								140	5.22353983
								141	1.19697832
								142	1.19697832
								143	4.78375340
								144	4.74850639
								145	1.59213239
								146	6.53990054
								147	1.33689192
								148	7.24228920
								149	1.92765608
								150	1.19697832
								151	4.74850639
								152	4.57163309
								153	1.19697832
								154	1.19697832
								155	4.78375340
								156	1.19697832
								157	1.92765608
								158	1.92765608
								159	1.19697832
								160	4.52194302
								161	1.59213239
								162	1.19697832
								163	4.52194302
								164	1.92765608
								165	6.82399708
								166	1.19697832
								167	1.85480834
								168	1.59213239
								169	1.19697832
								170	1.19697832
								171	1.92765608
								172	5.68887913
								173	1.19697832
								174	1.59213239
								175	1.92765608
								176	1.59213239
								177	1.19697832
								178	4.93146792
								179	8.41185551
								180	1.19697832
								181	1.19697832
								182	4.74850639
								183	1.92765608
								184	1.59213239
								185	1.19697832
								186	1.92765608
								187	1.59213239
								188	1.85480834
								189	1.59213239
								190	1.19697832
								191	1.19697832
								192	4.78375340
								193	1.19697832
								194	1.59213239
								195	4.64531123
								196	1.59213239
								197	4.51156413
								198	4.51156413
								199	5.88815514
								200	1.92765608
								201	1.59213239
								202	1.59213239
								203	1.85480834
								204	1.19697832
								205	1.92765608
								206	1.59213239
								207	1.59213239
								208	1.19697832
								209	1.59213239
								210	1.19697832
								211	1.59213239
								212	1.59213239
								213	1.59213239
								214	1.59213239
								215	1.59213239
								216	1.19697832
								217	1.59213239
								218	1.92765608
								219	1.92765608
								220	1.92765608
								221	1.19697832
								222	6.51663757
								223	1.19697832
								224	1.59213239
								225	1.19697832
								226	1.92765608
								227	1.59213239
								228	1.19697832
								229	1.92765608
								230	1.85480834
								231	1.92765608
								232	1.19697832
								233	4.74850639
								234	7.87334583
								235	1.19697832
								236	1.19697832
								237	4.57163309
								238	1.59213239
								239	1.85480834
								240	1.85480834
								241	1.85480834
								242	1.19697832
								243	1.92765608
								244	1.59213239
								245	1.19697832
								246	1.19697832
								247	1.85480834
								248	4.78375340
								249	1.19697832
								250	1.19697832
								251	1.59213239
								252	1.92765608
								253	1.19697832
								254	1.19697832
								255	1.19697832
								256	1.92765608
								257	1.85480834
								258	1.85480834
								259	4.74850639
								260	1.19697832
								261	1.19697832
								262	1.59213239
								263	1.85480834
								264	1.19697832
								265	1.19697832
								266	1.92765608
								267	1.59213239
								268	7.17383503
								269	1.19697832
								270	4.74850639
								271	4.52194302
								272	1.59213239
								273	4.51156413
								274	1.19697832
								275	4.78375340
								276	1.59213239
								277	1.59213239
								278	5.77353913
								279	6.17358146
								280	1.19697832
								281	1.92765608
								282	1.92765608
								283	1.92765608
								284	4.74850639
								285	1.85480834
								286	1.92765608
								287	1.92765608
								288	1.85480834
								289	1.59213239
								290	1.19697832
								291	1.19697832
								292	5.22353983
								293	1.85480834
								294	1.85480834
								295	1.59213239
								296	1.92765608
								297	1.85480834
								298	1.92765608
								299	1.59213239
								300	1.59213239
								301	1.19697832
								302	1.92765608
								303	1.59213239
								304	6.17358146
								305	1.19697832
								306	1.59213239
								307	1.59213239
								308	1.92765608
								309	1.59213239
								310	1.92765608
								311	1.92765608
								312	1.85480834
								313	1.59213239
								314	1.19697832
								315	4.35859190
								316	1.19697832
								317	1.59213239
								318	1.92765608
								319	1.19697832
								320	1.85480834
								321	1.85480834
								322	1.19697832
								323	4.78375340
								324	1.59213239
								325	1.59213239
								326	1.59213239
								327	5.54314411
								328	1.19697832
								329	1.92765608
								330	5.94899433
								331	5.36473016
								332	1.19697832
								333	1.19697832
								334	1.85480834
								335	1.19697832
								336	1.92765608
								337	1.19697832
								338	6.45180338
								339	8.97539863
								340	6.55642579
								341	1.59213239
								342	1.92765608
								343	1.92765608
								344	1.59213239
								345	1.92765608
								346	1.85480834
								347	1.19697832
								348	4.78375340
								349	1.19697832
								350	1.92765608
								351	1.19697832
								352	1.92765608
								353	1.85480834
								354	1.92765608
								355	1.85480834
								356	1.85480834
								357	1.85480834
								358	1.85480834
								359	1.19697832
								360	1.92765608
								361	1.19697832
								362	3.95539250
								363	3.95539250
								364	3.95539250
								365	1.57338754
								366	6.08774117
								367	1.59213239
								368	1.59213239
								369	1.59213239
								370	4.35859190
								371	1.19697832
								372	1.19697832
								373	1.85480834
								374	1.19697832
								375	1.19697832
								376	1.19697832
								377	1.92765608
								378	1.59213239
								379	1.85480834
								380	1.19697832
								381	1.19697832
								382	4.52194302
								383	5.54314411
								384	6.95423181
								385	4.51156413
								386	4.57163309
								387	1.19697832
								388	4.35859190
								389	1.59213239
								390	4.51156413
								391	4.64531123
								392	1.19697832
								393	1.92765608
								394	1.85480834
								395	4.51156413
								396	1.92765608
								397	1.85480834
								398	1.19697832
								399	4.78375340
								400	1.19697832
								401	1.19697832
								402	1.19697832
								403	1.19697832
								404	1.59213239
								405	1.85480834
								406	4.57163309
								407	6.96736297
								408	4.52194302
								409	1.92765608
								410	6.77692566
								411	1.85480834
								412	4.93146792
								413	5.54314411
								414	6.23352367
								415	1.19697832
								416	6.30828228
								417	1.19697832
								418	1.19697832
								419	1.19697832
								420	1.19697832
								421	1.85480834
								422	1.19697832
								423	6.30082865
								424	1.19697832
								425	1.59213239
								426	1.85480834
								427	1.19697832
								428	1.59213239
								429	1.92765608
								430	1.19697832
								431	1.19697832
								432	1.19697832
								433	1.92765608
								434	1.85480834
								435	1.92765608
								436	1.92765608
								437	1.59213239
								438	1.85480834
								439	1.85480834
								440	1.85480834
								441	1.19697832
								442	1.19697832
								443	6.55642579
								444	1.19697832
								445	6.82938610
								446	5.54314411
								447	1.85480834
								448	1.59213239
								449	1.85480834
								450	1.92765608
								451	1.19697832
								452	1.19697832
								453	6.82399708
								454	1.19697832
								455	1.59213239
								456	1.19697832
								457	1.59213239
								458	1.19697832
								459	1.19697832
								460	1.85480834
								461	1.19697832
								462	1.92765608
								463	1.59213239
								464	1.85480834
								465	4.52194302
								466	6.01844263
								467	1.92765608
								468	1.19697832
								469	1.59213239
								470	1.59213239
								471	1.59213239
								472	1.19697832
								473	1.19697832
								474	1.19697832
								475	1.59213239
								476	1.85480834
								477	1.92765608
								478	1.92765608
								479	1.92765608
								480	1.19697832
								481	1.85480834
								482	1.85480834
								483	1.19697832
								484	1.92765608
								485	1.19697832
								486	1.85480834
								487	1.19697832
								488	1.59213239
								489	1.59213239
								490	1.59213239
								491	1.59213239
								492	1.19697832
								493	1.59213239
								494	1.85480834
								495	1.19697832
								496	1.85480834
								497	1.92765608
								498	1.59213239
								499	5.94899433
								500	4.51156413
								501	1.19697832
								502	1.92765608
								503	1.59213239
								504	1.59213239
								505	1.59213239
								506	1.85480834
								507	1.19697832
								508	1.19697832
								509	1.19697832
								510	1.59213239
								511	6.23352367
								512	1.85480834
								513	4.57163309
								514	1.19697832
								515	1.19697832
								516	1.59213239
								517	1.19697832
								518	1.92765608
								519	1.85480834
								520	4.51156413
								521	4.78375340
								522	1.19697832
								523	1.19697832
								524	1.85480834
								525	6.86425012
								526	1.19697832
								527	1.19697832
								528	1.59213239
								529	1.19697832
								530	1.19697832
								531	7.31570619
								532	1.19697832
								533	1.59213239
								534	1.85480834
								535	1.92765608
								536	1.59213239
								537	1.85480834
								538	1.59213239
								539	1.92765608
								540	1.59213239
								541	1.59213239
								542	1.19697832
								543	1.92765608
								544	1.19697832
								545	1.19697832
								546	1.59213239
								547	1.19697832
								548	1.59213239
								549	1.85480834
								550	1.19697832
								551	1.59213239
								552	1.92765608
								553	1.19697832
								554	1.92765608
								555	1.59213239
								556	5.93900795
								557	1.19697832
								558	1.59213239
								559	1.19697832
								560	1.92765608
								561	1.59213239
								562	1.85480834
								563	1.85480834
								564	1.19697832
								565	1.19697832
								566	1.19697832
								567	1.19697832
								568	5.93900795
								569	1.85480834
								570	1.59213239
								571	1.19697832
								572	1.19697832
								573	1.19697832
								574	1.92765608
								575	1.92765608
								576	1.19697832
								577	1.59213239
								578	1.59213239
								579	1.85480834
								580	1.92765608
								581	1.92765608
								582	1.59213239
								583	1.92765608
								584	1.92765608
								585	1.85480834
								586	1.92765608
								587	1.59213239
								588	1.85480834
								589	1.85480834
								590	1.59213239
								591	1.19697832
								592	6.27190467
								593	1.19697832
								594	5.22353983
								595	1.59213239
								596	1.59213239
								597	5.68887913
								598	5.22353983
								599	1.59213239
								600	1.85480834
								601	1.19697832
								602	1.92765608
								603	1.19697832
								604	1.92765608
								605	1.92765608
								606	1.19697832
								607	1.92765608
								608	1.59213239
								609	1.59213239
								610	1.85480834
								611	1.92765608
								612	1.85480834
								613	4.51156413
								614	1.59213239
								615	1.85480834
								616	4.64531123
								617	1.85480834
								618	1.19697832
								619	1.19697832
								620	1.85480834
								621	1.59213239
								622	1.92765608
								623	1.19697832
								624	1.85480834
								625	1.19697832
								626	1.19697832
								627	1.19697832
								628	1.59213239
								629	1.59213239
								630	1.59213239
								631	1.59213239
								632	1.92765608
								633	5.88815514
								634	1.85480834
								635	1.59213239
								636	1.19697832
								637	1.19697832
								638	1.59213239
								639	1.59213239
								640	1.85480834
								641	1.59213239
								642	1.19697832
								643	1.59213239
								644	1.59213239
								645	6.53990054
								646	4.35859190
								647	1.59213239
								648	4.74850639
								649	1.59213239
								650	1.85480834
								651	1.85480834
								652	1.92765608
								653	1.59213239
								654	1.85480834
								655	1.59213239
								656	1.19697832
								657	1.92765608
								658	1.59213239
								659	1.59213239
								660	1.85480834
								661	1.19697832
								662	1.85480834
								663	1.19697832
								664	1.85480834
								665	1.19697832
								666	1.59213239
								667	1.59213239
								668	1.92765608
								669	1.59213239
								670	1.59213239
								671	1.19697832
								672	1.85480834
								673	1.59213239
								674	1.85480834
								675	1.85480834
								676	1.59213239
								677	1.19697832
								678	1.92765608
								679	1.59213239
								680	1.19697832
								681	1.19697832
								682	1.19697832
								683	1.59213239
								684	1.59213239
								685	1.59213239
								686	1.85480834
								687	1.92765608
								688	1.19697832
								689	6.27190467
								690	4.64531123
								691	1.19697832
								692	1.19697832
								693	1.92765608
								694	1.92765608
								695	6.17358146
								696	6.55293819
								697	1.19697832
								698	4.35859190
								699	4.78375340
								700	1.19697832
								701	1.19697832
								702	1.92765608
								703	1.85480834
								704	1.19697832
								705	1.19697832
								706	1.92765608
								707	1.59213239
								708	6.91653561
								709	1.59213239
								710	1.19697832
								711	1.19697832
								712	5.82006955
								713	5.22353983
								714	1.19697832
								715	1.59213239
								716	1.59213239
								717	1.59213239
								718	1.19697832
								719	1.59213239
								720	4.64531123
								721	1.85480834
								722	1.19697832
								723	1.19697832
								724	6.53990054
								725	1.92765608
								726	1.19697832
								727	1.59213239
								728	1.92765608
								729	1.85480834
								730	1.85480834
								731	1.19697832
								732	1.92765608
								733	1.92765608
								734	1.85480834
								735	1.59213239
								736	1.19697832
								737	1.19697832
								738	1.92765608
								739	1.92765608
								740	1.85480834
								741	1.92765608
								742	1.85480834
								743	1.19697832
								744	1.92765608
								745	1.59213239
								746	1.59213239
								747	6.17358146
								748	1.19697832
								749	1.85480834
								750	1.92765608
								751	4.78375340
								752	4.93146792
								753	4.64531123
								754	1.85480834
								755	1.92765608
								756	1.92765608
								757	8.33485341
								758	1.19697832
								759	1.19697832
								760	1.92765608
								761	1.19697832
								762	4.52194302
								763	1.19697832
								764	1.85480834
								765	1.92765608
								766	1.92765608
								767	1.92765608
								768	1.59213239
								769	1.85480834
								770	1.19697832
								771	1.59213239
								772	1.19697832
								773	1.85480834
								774	1.85480834
								775	1.85480834
								776	1.85480834
								777	1.59213239
								778	1.85480834
								779	1.19697832
								780	4.35859190
								781	10.75403748
								782	6.55642579
								783	1.59213239
								784	1.19697832
								785	1.92765608
								786	1.19697832
								787	1.19697832
								788	1.19697832
								789	1.19697832
								790	6.17358146
								791	4.51156413
								792	1.19697832
								793	1.59213239
								794	1.92765608
								795	1.19697832
								796	1.85480834
								797	1.19697832
								798	6.30082865
								799	1.59213239
								800	1.59213239
								801	1.59213239
								802	1.85480834
								803	5.22353983
								804	1.19697832
								805	1.85480834
								806	1.92765608
								807	1.19697832
								808	1.19697832
								809	1.19697832
								810	4.57163309
								811	7.17383503
								812	1.85480834
								813	6.45180338
								814	1.19697832
								815	4.93146792
								816	1.33689192
								817	1.92765608
								818	1.92765608
								819	1.85480834
								820	7.68820560
								821	1.92765608
								822	1.19697832
								823	1.19697832
								824	1.92765608
								825	1.92765608
								826	6.46452498
								827	1.92765608
								828	1.92765608
								829	1.19697832
								830	1.85480834
								831	1.85480834
								832	1.85480834
								833	1.19697832
								834	1.92765608
								835	1.59213239
								836	1.19697832
								837	1.92765608
								838	1.85480834
								839	1.19697832
								840	1.19697832
								841	1.19697832
								842	4.35859190
								843	1.85480834
								844	1.19697832
								845	1.19697832
								846	1.92765608
								847	1.19697832
								848	4.64531123
								849	1.85480834
								850	1.19697832
								851	1.92765608
								852	1.19697832
								853	1.92765608
								854	1.85480834
								855	1.92765608
								856	1.59213239
								857	1.85480834
								858	1.85480834
								859	1.19697832
								860	1.92765608
								861	1.85480834
								862	1.85480834
								863	1.92765608
								864	1.19697832
								865	1.19697832
								866	1.59213239
								867	1.19697832
								868	5.82006955
								869	1.92765608
								870	1.92765608
								871	1.59213239
								872	1.59213239
								873	1.59213239
								874	1.85480834
								875	1.92765608
								876	1.19697832
								877	1.19697832
								878	1.92765608
								879	1.59213239
								880	1.92765608
								881	1.59213239
								882	1.92765608
								883	1.85480834
								884	1.19697832
								885	1.59213239
								886	1.19697832
								887	1.59213239
								888	1.19697832
								889	1.59213239
								890	1.59213239
								891	1.92765608
								892	1.59213239
								893	1.59213239
								894	1.59213239
								895	1.92765608
								896	1.85480834
								897	1.59213239
								898	1.19697832
								899	1.59213239
								900	1.59213239
								901	1.59213239
								902	1.85480834
								903	1.59213239
								904	4.57163309
								905	1.85480834
								906	1.59213239
								907	1.19697832
								908	1.19697832
								909	1.92765608
								910	4.51156413
								911	1.19697832
								912	1.85480834
								913	1.19697832
								914	5.36473016
								915	1.85480834
								916	1.85480834
								917	1.59213239
								918	1.19697832
								919	4.78375340
								920	6.45180338
								921	1.92765608
								922	5.82006955
								923	5.83732431
								924	6.91223105
								925	5.54314411
								926	6.97412553
								927	5.22353983
								928	1.85480834
								929	1.19697832
								930	1.19697832
								931	1.59213239
								932	1.56684899
								933	1.85480834
								934	1.19697832
								935	1.19697832
								936	1.19697832
								937	10.66814377
								938	5.93900795
								939	1.59213239
								940	4.35859190
								941	1.59213239
								942	5.22353983
								943	1.19697832
								944	6.17358146
								945	1.92765608
								946	1.59213239
								947	1.19697832
								948	1.85480834
								949	6.60509719
								950	1.85480834
								951	1.19697832
								952	1.85480834
								953	4.52194302
								954	1.85480834
								955	1.19697832
								956	1.92765608
								957	1.19697832
								958	4.93146792
								959	1.92765608
								960	1.19697832
								961	1.92765608
								962	4.78375340
								963	5.68887913
								964	1.19697832
								965	1.19697832
								966	1.92765608
								967	1.85480834
								968	1.59213239
								969	1.92765608
								970	1.85480834
								971	1.19697832
								972	1.19697832
								973	1.59213239
								974	1.19697832
								975	1.85480834
								976	1.92765608
								977	1.92765608
								978	1.85480834
								979	1.19697832
								980	1.19697832
								981	1.92765608
								982	4.74850639
								983	1.92765608
								984	1.85480834
								985	1.19697832
								986	1.59213239
								987	1.85480834
								988	1.92765608
								989	1.92765608
								990	1.19697832
								991	1.19697832
								992	1.19697832
								993	1.92765608
								994	1.85480834
								995	1.92765608
								996	1.59213239
								997	4.78375340
								998	1.59213239
								999	1.85480834
								1000	1.85480834
								1001	1.92765608
								1002	1.92765608
								1003	1.19697832
								1004	1.59213239
								1005	4.64531123
								1006	1.19697832
								1007	1.19697832
								1008	1.59213239
								1009	1.59213239
								1010	1.19697832
								1011	4.64531123
								1012	4.52194302
								1013	1.92765608
								1014	6.81824668
								1015	1.92765608
								1016	1.85480834
								1017	1.19697832
								1018	1.92765608
								1019	1.59213239
								1020	1.85480834
								1021	1.85480834
								1022	1.19697832
								1023	1.19697832
								1024	4.57163309
								1025	1.19697832
								1026	6.17358146
								1027	1.19697832
								1028	1.19697832
								1029	1.19697832
								1030	1.92765608
								1031	1.59213239
								1032	1.19697832
								1033	1.59213239
								1034	1.59213239
								1035	1.59213239
								1036	6.45180338
								1037	6.45180338
								1038	1.59213239
								1039	1.85480834
								1040	1.85480834
								1041	1.19697832
								1042	1.59213239
								1043	1.19697832
								1044	1.59213239
								1045	5.22353983
								1046	4.51156413
								1047	6.45180338
								1048	1.92765608
								1049	1.92765608
								1050	1.19697832
								1051	1.92765608
								1052	1.19697832
								1053	1.85480834
								1054	1.85480834
								1055	1.85480834
								1056	1.59213239
								1057	1.19697832
								1058	1.19697832
								1059	5.36473016
								1060	1.85480834
								1061	5.47939407
								1062	1.19697832
								1063	1.19697832
								1064	1.59213239
								1065	4.74850639
								1066	1.85480834
								1067	1.92765608
								1068	1.19697832
								1069	1.59213239
								1070	1.59213239
								1071	11.56319552
								1072	1.59213239
								1073	4.51156413
								1074	1.59213239
								1075	1.85480834
								1076	1.92765608
								1077	1.19697832
								1078	1.92765608
								1079	1.59213239
								1080	10.14925758
								1081	1.19697832
								1082	1.19697832
								1083	8.85643030
								1084	1.59213239
								1085	1.59213239
								1086	1.85480834
								1087	1.19697832
								1088	1.92765608
								1089	1.59213239
								1090	1.59213239
								1091	1.59213239
								1092	1.59213239
								1093	4.78375340
								1094	1.19697832
								1095	1.19697832
								1096	4.35859190
								1097	1.59213239
								1098	5.93900795
								1099	10.33371802
								1100	6.25211465
								1101	6.27190467
								1102	1.59213239
								1103	5.93900795
								1104	1.19697832
								1105	6.17358146
								1106	7.68820560
								1107	6.97412553
								1108	1.85480834
								1109	1.19697832
								1110	1.59213239
								1111	1.85480834
								1112	1.19697832
								1113	4.35859190
								1114	1.59213239
								1115	1.19697832
								1116	6.30082865
								1117	4.52194302
								1118	1.56684899
								1119	1.19697832
								1120	1.19697832
								1121	1.59213239
								1122	7.88148286
								1123	1.85480834
								1124	4.51156413
								1125	1.19697832
								1126	6.30082865
								1127	5.68887913
								1128	1.59213239
								1129	1.19697832
								1130	1.19697832
								1131	1.19697832
								1132	1.59213239
								1133	1.59213239
								1134	1.19697832
								1135	1.85480834
								1136	1.85480834
								1137	4.74850639
								1138	1.19697832
								1139	1.59213239
								1140	1.59213239
								1141	1.59213239
								1142	4.52194302
								1143	5.88815514
								1144	4.78375340
								1145	5.22353983
								1146	1.19697832
								1147	1.19697832
								1148	1.19697832
								1149	1.92765608
								1150	1.85480834
								1151	1.19697832
								1152	1.85480834
								1153	1.19697832
								1154	1.92765608
								1155	1.92765608
								1156	1.59213239
								1157	1.92765608
								1158	1.19697832
								1159	1.85480834
								1160	1.19697832
								1161	1.92765608
								1162	1.19697832
								1163	1.19697832
								1164	1.19697832
								1165	1.85480834
								1166	1.85480834
								1167	5.82006955
								1168	1.33689192
								1169	9.08825589
								1170	1.19697832
								1171	1.19697832
								1172	12.36976177
								1173	5.68887913
								1174	6.65465651
								1175	1.92765608
								1176	1.92765608
								1177	1.59213239
								1178	1.92765608
								1179	1.59213239
								1180	1.19697832
								1181	1.19697832
								1182	1.85480834
								1183	1.19697832
								1184	1.92765608
								1185	1.19697832
								1186	6.45886635
								1187	4.78375340
								1188	5.22353983
								1189	1.19697832
								1190	1.92765608
								1191	1.85480834
								1192	1.19697832
								1193	1.59213239
								1194	1.59213239
								1195	1.92765608
								1196	1.59213239
								1197	1.19697832
								1198	1.19697832
								1199	1.92765608
								1200	1.92765608
								1201	1.92765608
								1202	1.19697832
								1203	1.19697832
								1204	1.19697832
								1205	1.92765608
								1206	1.19697832
								1207	1.85480834
								1208	1.92765608
								1209	10.06748367
								1210	5.22353983
								1211	4.78375340
								1212	7.17930865
								1213	4.52194302
								1214	7.68390305
								1215	1.59213239
								1216	1.59213239
								1217	1.19697832
								1218	1.19697832
								1219	1.92765608
								1220	1.59213239
								1221	1.19697832
								1222	6.60509719
								1223	6.01844263
								1224	1.19697832
								1225	8.44473264
								1226	1.19697832
								1227	5.96382109
								1228	1.19697832
								1229	1.92765608
								1230	1.59213239
								1231	1.19697832
								1232	1.19697832
								1233	4.64531123
								1234	1.92765608
								1235	1.19697832
								1236	5.36473016
								1237	6.46452498
								1238	1.19697832
								1239	1.19697832
								1240	1.59213239
								1241	1.59213239
								1242	1.59213239
								1243	1.59213239
								1244	1.85480834
								1245	6.51663757
								1246	1.85480834
								1247	1.19697832
								1248	1.59213239
								1249	1.59213239
								1250	1.85480834
								1251	1.85480834
								1252	6.91223105
								1253	4.74850639
								1254	1.92765608
								1255	1.59213239
								1256	1.19697832
								1257	1.85480834
								1258	1.19697832
								1259	1.19697832
								1260	1.85480834
								1261	1.92765608
								1262	1.19697832
								1263	1.19697832
								1264	1.85480834
								1265	1.85480834
								1266	1.19697832
								1267	1.19697832
								1268	1.59213239
								1269	1.85480834
								1270	1.19697832
								1271	1.92765608
								1272	1.19697832
								1273	5.54314411
								1274	1.19697832
								1275	5.22353983
								1276	1.19697832
								1277	1.19697832
								1278	1.59213239
								1279	1.85480834
								1280	1.85480834
								1281	6.46452498
								1282	1.92765608
								1283	1.59213239
								1284	1.19697832
								1285	1.19697832
								1286	8.78985047
								1287	1.92765608
								1288	1.19697832
								1289	1.92765608
								1290	4.52194302
								1291	8.97539863
								1292	1.59213239
								1293	1.59213239
								1294	7.84678765
								1295	1.19697832
								1296	1.19697832
								1297	1.92765608
								1298	1.59213239
								1299	4.74850639
								1300	1.19697832
								1301	1.19697832
								1302	1.92765608
								1303	1.19697832
								1304	8.33485341
								1305	1.59213239
								1306	1.59213239
								1307	1.59213239
								1308	1.59213239
								1309	1.92765608
								1310	1.19697832
								1311	1.19697832
								1312	1.19697832
								1313	1.59213239
								1314	1.59213239
								1315	1.19697832
								1316	1.92765608
								1317	1.19697832
								1318	1.59213239
								1319	1.92765608
								1320	1.19697832
								1321	1.92765608
								1322	1.59213239
								1323	1.85480834
								1324	1.19697832
								1325	1.59213239
								1326	1.59213239
								1327	4.74850639
								1328	1.19697832
								1329	6.20223928
								1330	4.93146792
								1331	1.19697832
								1332	1.19697832
								1333	1.59213239
								1334	5.54314411
								1335	1.92765608
								1336	1.59213239
								1337	1.85480834
								1338	4.52194302
								1339	1.19697832
								1340	1.19697832
								1341	1.19697832
								1342	1.92765608
								1343	1.19697832
