Tree	-lnL	R(a)	R(b)	R(c)	R(d)	R(e)	gamma shape	Site	-lnL
								938	6.16116638
								939	1.57240654
								940	4.38326824
								941	1.57240654
								942	5.12579480
								943	1.24845510
								944	5.81956032
								945	1.96083522
								946	1.57240654
								947	1.24845510
								948	1.81692941
								949	6.55062520
								950	1.81692941
								951	1.24845510
								952	1.81692941
								953	4.65414804
								954	1.81692941
								955	1.24845510
								956	1.96083522
								957	1.24845510
								958	5.03060484
								959	1.96083522
								960	1.24845510
								961	1.96083522
								962	4.84766012
								963	5.41108985
								964	1.24845510
								965	1.24845510
								966	1.96083522
								967	1.81692941
								968	1.57240654
								969	1.96083522
								970	1.81692941
								971	1.24845510
								972	1.24845510
								973	1.57240654
								974	1.24845510
								975	1.81692941
								976	1.96083522
								977	1.96083522
								978	1.81692941
								979	1.24845510
								980	1.24845510
								981	1.96083522
								982	4.70484670
								983	1.96083522
								984	1.81692941
								985	1.24845510
								986	1.57240654
								987	1.81692941
								988	1.96083522
								989	1.96083522
								990	1.24845510
								991	1.24845510
								992	1.24845510
								993	1.96083522
								994	1.81692941
								995	1.96083522
								996	1.57240654
								997	4.84766012
								998	1.57240654
								999	1.81692941
								1000	1.81692941
								1001	1.96083522
								1002	1.96083522
								1003	1.24845510
								1004	1.57240654
								1005	4.81156522
								1006	1.24845510
								1007	1.24845510
								1008	1.57240654
								1009	1.57240654
								1010	1.24845510
								1011	4.81156522
								1012	4.65414804
								1013	1.96083522
								1014	7.01926991
								1015	1.96083522
								1016	1.81692941
								1017	1.24845510
								1018	1.96083522
								1019	1.57240654
								1020	1.81692941
								1021	1.81692941
								1022	1.24845510
								1023	1.24845510
								1024	4.54811888
								1025	1.24845510
								1026	5.81956032
								1027	1.24845510
								1028	1.24845510
								1029	1.24845510
								1030	1.96083522
								1031	1.57240654
								1032	1.24845510
								1033	1.57240654
								1034	1.57240654
								1035	1.57240654
								1036	5.93879167
								1037	5.93879167
								1038	1.57240654
								1039	1.81692941
								1040	1.81692941
								1041	1.24845510
								1042	1.57240654
								1043	1.24845510
								1044	1.57240654
								1045	5.12579480
								1046	4.52326853
								1047	5.93879167
								1048	1.96083522
								1049	1.96083522
								1050	1.24845510
								1051	1.96083522
								1052	1.24845510
								1053	1.81692941
								1054	1.81692941
								1055	1.81692941
								1056	1.57240654
								1057	1.24845510
								1058	1.24845510
								1059	5.21519590
								1060	1.81692941
								1061	5.33342287
								1062	1.24845510
								1063	1.24845510
								1064	1.57240654
								1065	4.70484670
								1066	1.81692941
								1067	1.96083522
								1068	1.24845510
								1069	1.57240654
								1070	1.57240654
								1071	10.62522829
								1072	1.57240654
								1073	4.52326853
								1074	1.57240654
								1075	1.81692941
								1076	1.96083522
								1077	1.24845510
								1078	1.96083522
								1079	1.57240654
								1080	9.95059379
								1081	1.24845510
								1082	1.24845510
								1083	8.12321334
								1084	1.57240654
								1085	1.57240654
								1086	1.81692941
								1087	1.24845510
								1088	1.96083522
								1089	1.57240654
								1090	1.57240654
								1091	1.57240654
								1092	1.57240654
								1093	4.84766012
								1094	1.24845510
								1095	1.24845510
								1096	4.38326824
								1097	1.57240654
								1098	6.16116638
								1099	10.28242130
								1100	6.40406094
								1101	6.30224731
								1102	1.57240654
								1103	6.16116638
								1104	1.24845510
								1105	5.81956032
								1106	7.38165483
								1107	6.52418963
								1108	1.81692941
								1109	1.24845510
								1110	1.57240654
								1111	1.81692941
								1112	1.24845510
								1113	4.38326824
								1114	1.57240654
								1115	1.24845510
								1116	6.09940818
								1117	4.65414804
								1118	1.51792509
								1119	1.24845510
								1120	1.24845510
								1121	1.57240654
								1122	8.07535662
								1123	1.81692941
								1124	4.52326853
								1125	1.24845510
								1126	6.09940818
								1127	5.41108985
								1128	1.57240654
								1129	1.24845510
								1130	1.24845510
								1131	1.24845510
								1132	1.57240654
								1133	1.57240654
								1134	1.24845510
								1135	1.81692941
								1136	1.81692941
								1137	4.70484670
								1138	1.24845510
								1139	1.57240654
								1140	1.57240654
								1141	1.57240654
								1142	4.65414804
								1143	6.22578750
								1144	4.84766012
								1145	5.12579480
								1146	1.24845510
								1147	1.24845510
								1148	1.24845510
								1149	1.96083522
								1150	1.81692941
								1151	1.24845510
								1152	1.81692941
								1153	1.24845510
								1154	1.96083522
								1155	1.96083522
								1156	1.57240654
								1157	1.96083522
								1158	1.24845510
								1159	1.81692941
								1160	1.24845510
								1161	1.96083522
								1162	1.24845510
								1163	1.24845510
								1164	1.24845510
								1165	1.81692941
								1166	1.81692941
								1167	5.62932129
								1168	1.30552608
								1169	9.20529910
								1170	1.24845510
								1171	1.24845510
								1172	11.82809019
								1173	5.41108985
								1174	6.60817280
								1175	1.96083522
								1176	1.96083522
								1177	1.57240654
								1178	1.96083522
								1179	1.57240654
								1180	1.24845510
								1181	1.24845510
								1182	1.81692941
								1183	1.24845510
								1184	1.96083522
								1185	1.24845510
								1186	6.04522003
								1187	4.84766012
								1188	5.12579480
								1189	1.24845510
								1190	1.96083522
								1191	1.81692941
								1192	1.24845510
								1193	1.57240654
								1194	1.57240654
								1195	1.96083522
								1196	1.57240654
								1197	1.24845510
								1198	1.24845510
								1199	1.96083522
								1200	1.96083522
								1201	1.96083522
								1202	1.24845510
								1203	1.24845510
								1204	1.24845510
								1205	1.96083522
								1206	1.24845510
								1207	1.81692941
								1208	1.96083522
								1209	10.27325636
								1210	5.12579480
								1211	4.84766012
								1212	7.52297703
								1213	4.65414804
								1214	7.40616496
								1215	1.57240654
								1216	1.57240654
								1217	1.24845510
								1218	1.24845510
								1219	1.96083522
								1220	1.57240654
								1221	1.24845510
								1222	6.55062520
								1223	5.74623776
								1224	1.24845510
								1225	8.73905133
								1226	1.24845510
								1227	5.73727929
								1228	1.24845510
								1229	1.96083522
								1230	1.57240654
								1231	1.24845510
								1232	1.24845510
								1233	4.81156522
								1234	1.96083522
								1235	1.24845510
								1236	5.21519590
								1237	6.74570161
								1238	1.24845510
								1239	1.24845510
								1240	1.57240654
								1241	1.57240654
								1242	1.57240654
								1243	1.57240654
								1244	1.81692941
								1245	6.32049390
								1246	1.81692941
								1247	1.24845510
								1248	1.57240654
								1249	1.57240654
								1250	1.81692941
								1251	1.81692941
								1252	6.66158526
								1253	4.70484670
								1254	1.96083522
								1255	1.57240654
								1256	1.24845510
								1257	1.81692941
								1258	1.24845510
								1259	1.24845510
								1260	1.81692941
								1261	1.96083522
								1262	1.24845510
								1263	1.24845510
								1264	1.81692941
								1265	1.81692941
								1266	1.24845510
								1267	1.24845510
								1268	1.57240654
								1269	1.81692941
								1270	1.24845510
								1271	1.96083522
								1272	1.24845510
								1273	5.79212620
								1274	1.24845510
								1275	5.12579480
								1276	1.24845510
								1277	1.24845510
								1278	1.57240654
								1279	1.81692941
								1280	1.81692941
								1281	6.74570161
								1282	1.96083522
								1283	1.57240654
								1284	1.24845510
								1285	1.24845510
								1286	8.26188877
								1287	1.96083522
								1288	1.24845510
								1289	1.96083522
								1290	4.65414804
								1291	9.09341778
								1292	1.57240654
								1293	1.57240654
								1294	7.70850204
								1295	1.24845510
								1296	1.24845510
								1297	1.96083522
								1298	1.57240654
								1299	4.70484670
								1300	1.24845510
								1301	1.24845510
								1302	1.96083522
								1303	1.24845510
								1304	8.63508797
								1305	1.57240654
								1306	1.57240654
								1307	1.57240654
								1308	1.57240654
								1309	1.96083522
								1310	1.24845510
								1311	1.24845510
								1312	1.24845510
								1313	1.57240654
								1314	1.57240654
								1315	1.24845510
								1316	1.96083522
								1317	1.24845510
								1318	1.57240654
								1319	1.96083522
								1320	1.24845510
								1321	1.96083522
								1322	1.57240654
								1323	1.81692941
								1324	1.24845510
								1325	1.57240654
								1326	1.57240654
								1327	4.70484670
								1328	1.24845510
								1329	6.47886970
								1330	5.03060484
								1331	1.24845510
								1332	1.24845510
								1333	1.57240654
								1334	5.79212620
								1335	1.96083522
								1336	1.57240654
								1337	1.81692941
								1338	4.65414804
								1339	1.24845510
								1340	1.24845510
								1341	1.24845510
								1342	1.96083522
								1343	1.24845510
								1344	1.96083522
								1345	1.57240654
								1346	4.84766012
								1347	1.57240654
								1348	1.24845510
								1349	1.57240654
								1350	1.57240654
								1351	1.57240654
								1352	1.96083522
								1353	1.81692941
								1354	1.57240654
								1355	1.81692941
								1356	1.24845510
								1357	1.81692941
								1358	1.96083522
								1359	1.81692941
								1360	4.84766012
								1361	1.96083522
								1362	1.57240654
								1363	1.24845510
								1364	1.24845510
								1365	1.24845510
								1366	1.24845510
								1367	1.81692941
								1368	1.24845510
								1369	1.96083522
								1370	1.81692941
								1371	1.96083522
								1372	1.96083522
								1373	1.96083522
								1374	1.24845510
								1375	1.24845510
								1376	1.96083522
								1377	1.24845510
								1378	1.81692941
								1379	1.81692941
								1380	6.30224731
								1381	6.91969990
								1382	1.81692941
								1383	4.84766012
								1384	1.96083522
								1385	1.96083522
								1386	7.01926991
								1387	6.47886970
								1388	1.96083522
								1389	1.24845510
								1390	1.96083522
								1391	1.96083522
								1392	4.38326824
								1393	1.96083522
								1394	1.24845510
								1395	1.57240654
								1396	1.24845510
								1397	1.24845510
								1398	4.65414804
								1399	1.57240654
								1400	1.57240654
								1401	7.01926991
								1402	6.47886970
								1403	5.81956032
								1404	1.57240654
								1405	1.96083522
								1406	1.24845510
								1407	1.96083522
								1408	1.57240654
								1409	1.57240654
								1410	1.81692941
								1411	1.96083522
								1412	1.96083522
								1413	4.52326853
								1414	1.96083522
								1415	1.24845510
								1416	1.81692941
								1417	1.24845510
								1418	1.96083522
								1419	1.57240654
								1420	1.81692941
								1421	1.96083522
								1422	1.96083522
								1423	1.81692941
								1424	1.81692941
								1425	1.96083522
								1426	1.81692941
								1427	1.57240654
								1428	1.57240654
								1429	1.24845510
								1430	1.24845510
								1431	1.96083522
								1432	1.24845510
								1433	6.55062520
								1434	1.24845510
								1435	1.96083522
								1436	1.24845510
								1437	1.24845510
								1438	1.81692941
								1439	1.57240654
								1440	1.81692941
								1441	1.81692941
								1442	1.24845510
								1443	1.96083522
								1444	1.81692941
								1445	1.81692941
								1446	1.57240654
								1447	1.24845510
								1448	1.24845510
								1449	1.57240654
								1450	1.81692941
								1451	1.81692941
								1452	1.81692941
								1453	1.24845510
								1454	1.24845510
								1455	1.24845510
								1456	1.81692941
								1457	4.52326853
								1458	1.81692941
								1459	6.09940818
								1460	1.57240654
								1461	4.54811888
								1462	6.66158526
								1463	4.65414804
								1464	4.38326824
								1465	1.24845510
								1466	1.96083522
								1467	1.24845510
								1468	4.84766012
								1469	4.54811888
								1470	1.57240654
								1471	1.57240654
								1472	4.66723839
								1473	5.97304236
								1474	1.24845510
								1475	1.24845510
								1476	1.81692941
								1477	1.57240654
								1478	4.38326824
								1479	6.33923331
								1480	1.57240654
								1481	6.96897984
								1482	6.44454501
								1483	1.96083522
								1484	1.81692941
								1485	1.24845510
								1486	1.24845510
								1487	1.24845510
								1488	1.81692941
								1489	1.81692941
								1490	1.81692941
								1491	1.24845510
								1492	1.24845510
								1493	1.57240654
								1494	1.81692941
								1495	1.96083522
								1496	4.70484670
								1497	1.81692941
								1498	1.24845510
								1499	1.96083522
								1500	1.81692941
								1501	1.57240654
								1502	5.21519590
								1503	1.24845510
								1504	1.24845510
								1505	1.24845510
								1506	1.96083522
								1507	1.24845510
								1508	1.96083522
								1509	1.96083522
								1510	1.24845510
								1511	1.24845510
								1512	1.57240654
								1513	1.24845510
								1514	1.96083522
								1515	1.57240654
								1516	1.81692941
								1517	1.57240654
								1518	1.81692941
								1519	1.81692941
								1520	1.81692941
								1521	7.39150437
								1522	1.96083522
								1523	1.24845510
								1524	1.57240654
								1525	6.22578750
								1526	1.57240654
								1527	1.81692941
								1528	1.24845510
								1529	1.96083522
								1530	1.96083522
								1531	1.24845510
								1532	1.24845510
								1533	1.24845510
								1534	1.24845510
								1535	1.24845510
								1536	1.24845510
								1537	1.57240654
								1538	1.57240654
								1539	1.81692941
								1540	1.81692941
								1541	5.62932129
								1542	7.01926991
								1543	1.24845510
								1544	6.09940818
								1545	1.24845510
								1546	1.96083522
								1547	7.45055392
								1548	1.96083522
								1549	1.24845510
								1550	1.96083522
								1551	1.81692941
								1552	1.24845510
								1553	1.24845510
								1554	1.24845510
								1555	1.24845510
								1556	1.24845510
								1557	4.65414804
								1558	4.70484670
								1559	9.93434524
								1560	4.70484670
								1561	1.24845510
								1562	4.84766012
								1563	8.07535662
								1564	5.79212620
								1565	1.57240654
								1566	1.57240654
								1567	1.57240654
								1568	1.24845510
								1569	1.81692941
								1570	1.24845510
								1571	1.96083522
								1572	1.81692941
								1573	8.25845853
								1574	1.96083522
								1575	1.96083522
								1576	1.57240654
								1577	1.57240654
								1578	4.70484670
								1579	1.24845510
								1580	1.24845510
								1581	1.24845510
								1582	1.24845510
								1583	1.96083522
								1584	1.57240654
								1585	1.24845510
								1586	1.96083522
								1587	1.57240654
								1588	1.57240654
								1589	1.24845510
								1590	4.54811888
								1591	1.57240654
								1592	1.24845510
								1593	1.24845510
								1594	1.81692941
								1595	1.81692941
								1596	1.24845510
								1597	1.24845510
								1598	1.96083522
								1599	1.24845510
								1600	1.24845510
								1601	1.24845510
								1602	1.96083522
								1603	1.57240654
								1604	1.96083522
								1605	1.81692941
								1606	1.81692941
								1607	1.57240654
								1608	1.24845510
								1609	1.24845510
								1610	1.96083522
								1611	1.57240654
								1612	1.81692941
								1613	1.57240654
								1614	4.84766012
								1615	1.24845510
								1616	1.57240654
								1617	1.24845510
								1618	1.57240654
								1619	5.41108985
								1620	10.02606742
								1621	10.42653674
								1622	6.40406094
								1623	11.22035746
								1624	10.12879999
								1625	7.28801476
								1626	1.57240654
								1627	9.11647758
								1628	7.96146670
								1629	1.24845510
								1630	5.79212620
								1631	7.45055392
								1632	1.24845510
								1633	1.24845510
								1634	1.81692941
								1635	6.40406094
								1636	1.57240654
								1637	1.57240654
								1638	1.24845510
								1639	1.24845510
								1640	1.24845510
								1641	1.57240654
								1642	1.24845510
								1643	6.30224731
								1644	1.24845510
								1645	8.88733967
								1646	4.84766012
								1647	1.24845510
								1648	1.57240654
								1649	6.04522003
								1650	1.96083522
								1651	1.24845510
								1652	1.24845510
								1653	1.57240654
								1654	1.81692941
								1655	1.57240654
								1656	1.57240654
								1657	1.81692941
								1658	5.95327399
								1659	5.79212620
								1660	1.57240654
								1661	6.47886970
								1662	1.57240654
								1663	1.57240654
								1664	6.16116638
								1665	5.79212620
								1666	1.24845510
								1667	1.81692941
								1668	1.81692941
								1669	1.96083522
								1670	1.96083522
								1671	1.24845510
								1672	1.57240654
								1673	1.57240654
								1674	1.24845510
								1675	1.24845510
								1676	1.81692941
								1677	1.57240654
								1678	1.81692941
								1679	1.24845510
								1680	1.81692941
								1681	6.60324740
								1682	4.84766012
								1683	4.38326824
								1684	4.38326824
								1685	4.38326824
								1686	6.04522003
								1687	1.24845510
								1688	1.81692941
								1689	1.24845510
								1690	1.96083522
								1691	1.24845510
								1692	1.24845510
								1693	1.96083522
								1694	1.24845510
								1695	5.74623776
								1696	7.47587620
								1697	4.70484670
								1698	1.24845510
								1699	1.24845510
								1700	1.81692941
								1701	1.96083522
								1702	1.81692941
								1703	1.81692941
								1704	1.24845510
								1705	1.96083522
								1706	1.81692941
								1707	1.24845510
								1708	1.81692941
								1709	1.24845510
								1710	1.24845510
								1711	1.96083522
								1712	1.81692941
								1713	1.24845510
								1714	1.24845510
								1715	1.57240654
								1716	4.84766012
								1717	1.81692941
								1718	1.96083522
								1719	1.24845510
								1720	1.24845510
								1721	1.51792509
								1722	1.24845510
								1723	6.91969990
								1724	1.57240654
								1725	1.24845510
								1726	1.81692941
								1727	1.81692941
								1728	1.57240654
								1729	1.81692941
								1730	1.57240654
								1731	1.57240654
								1732	4.52326853
								1733	1.57240654
								1734	4.54811888
								1735	1.96083522
								1736	1.57240654
								1737	1.24845510
								1738	1.81692941
								1739	1.24845510
								1740	1.24845510
								1741	4.81156522
								1742	1.57240654
								1743	1.57240654
								1744	1.81692941
								1745	6.09940818
								1746	4.38326824
								1747	7.97121463
								1748	1.81692941
								1749	1.57240654
								1750	1.24845510
								1751	1.96083522
								1752	1.24845510
								1753	5.73727929
								1754	5.73727929
								1755	1.24845510
								1756	1.24845510
								1757	1.24845510
								1758	1.24845510
								1759	8.96140945
								1760	1.24845510
								1761	6.60324740
								1762	4.70484670
								1763	9.49974055
								1764	7.48105459
								1765	4.65414804
								1766	1.57240654
								1767	1.81692941
								1768	1.96083522
								1769	4.84766012
								1770	1.57240654
								1771	1.24845510
								1772	4.65414804
								1773	1.81692941
								1774	1.81692941
								1775	1.24845510
								1776	1.24845510
								1777	1.57240654
								1778	1.24845510
								1779	5.95053232
								1780	4.54811888
								1781	5.41108985
								1782	5.81956032
								1783	1.24845510
								1784	1.24845510
								1785	1.81692941
								1786	1.24845510
								1787	1.81692941
								1788	9.07260206
								1789	4.70484670
								1790	1.24845510
								1791	7.18487484
								1792	1.24845510
								1793	1.24845510
								1794	6.30224731
								1795	6.45663079
								1796	1.24845510
								1797	1.24845510
								1798	1.57240654
								1799	7.28801476
								1800	4.65414804
								1801	1.24845510
								1802	5.21519590
								1803	1.24845510
								1804	1.24845510
								1805	5.62932129
								1806	5.73727929
								1807	4.54811888
								1808	1.24845510
								1809	4.70484670
								1810	1.81692941
								1811	1.24845510
								1812	1.81692941
								1813	1.81692941
								1814	4.65414804
								1815	1.57240654
								1816	1.57240654
								1817	1.57240654
								1818	8.37791313
								1819	1.57240654
								1820	6.20283501
								1821	1.57240654
								1822	1.81692941
								1823	1.96083522
								1824	1.81692941
								1825	6.60324740
								1826	1.24845510
								1827	1.24845510
								1828	4.54811888
								1829	1.57240654
								1830	1.57240654
								1831	1.24845510
								1832	1.24845510
								1833	1.57240654
								1834	1.24845510
								1835	4.38326824
								1836	1.24845510
								1837	1.96083522
								1838	1.96083522
								1839	1.57240654
								1840	1.24845510
								1841	1.81692941
								1842	1.96083522
								1843	1.57240654
								1844	5.73727929
								1845	1.57240654
								1846	1.24845510
								1847	6.70194427
								1848	6.02124118
								1849	1.24845510
								1850	1.96083522
								1851	1.96083522
								1852	1.24845510
								1853	1.24845510
								1854	1.24845510
								1855	1.96083522
								1856	1.96083522
								1857	1.81692941
								1858	1.81692941
								1859	5.74623776
								1860	1.24845510
								1861	1.24845510
								1862	1.24845510
								1863	1.24845510
								1864	1.24845510
								1865	1.24845510
								1866	1.96083522
								1867	1.81692941
								1868	1.24845510
								1869	1.24845510
								1870	1.24845510
								1871	1.24845510
								1872	1.96083522
								1873	1.96083522
								1874	1.24845510
								1875	1.24845510
								1876	1.57240654
								1877	1.81692941
								1878	1.57240654
								1879	1.96083522
								1880	1.96083522
								1881	1.57240654
								1882	1.24845510
								1883	1.24845510
								1884	1.24845510
								1885	4.52326853
								1886	8.07535662
								1887	4.52326853
								1888	4.70484670
								1889	1.24845510
								1890	1.57240654
								1891	1.57240654
								1892	1.57240654
								1893	1.57240654
								1894	1.96083522
								1895	1.57240654
								1896	1.57240654
								1897	1.81692941
								1898	1.96083522
								1899	1.81692941
								1900	1.81692941
								1901	1.81692941
								1902	1.24845510
								1903	1.57240654
								1904	1.57240654
								1905	1.24845510
								1906	1.24845510
								1907	1.24845510
								1908	1.24845510
								1909	1.24845510
								1910	1.57240654
								1911	1.24845510
								1912	1.81692941
								1913	1.57240654
								1914	1.24845510
								1915	1.57240654
								1916	1.57240654
								1917	1.81692941
								1918	1.57240654
								1919	1.81692941
								1920	1.24845510
								1921	1.96083522
								1922	1.57240654
								1923	1.24845510
								1924	1.81692941
								1925	5.95327399
								1926	1.24845510
								1927	1.57240654
								1928	1.57240654
								1929	1.24845510
								1930	1.96083522
								1931	1.81692941
								1932	1.24845510
								1933	1.81692941
								1934	1.81692941
								1935	1.24845510
								1936	1.96083522
								1937	1.24845510
								1938	1.96083522
								1939	1.96083522
								1940	1.57240654
								1941	1.24845510
								1942	1.57240654
								1943	1.57240654
								1944	1.96083522
								1945	1.57240654
								1946	1.57240654
								1947	1.81692941
								1948	1.96083522
								1949	1.57240654
								1950	1.57240654
								1951	1.57240654
								1952	7.84927686
								1953	1.96083522
								1954	1.81692941
								1955	1.96083522
								1956	1.24845510
								1957	1.57240654
								1958	1.24845510
								1959	6.60324740
								1960	7.45408633
								1961	5.60838272
								1962	1.96083522
								1963	1.81692941
								1964	1.81692941
								1965	6.30224731
								1966	1.24845510
								1967	1.24845510
								1968	1.57240654
								1969	1.96083522
								1970	1.96083522
								1971	1.57240654
								1972	1.57240654
								1973	1.96083522
								1974	1.57240654
								1975	1.96083522
								1976	1.96083522
								1977	1.81692941
								1978	1.24845510
								1979	1.57240654
								1980	1.57240654
								1981	1.57240654
								1982	1.81692941
								1983	4.84766012
								1984	1.24845510
								1985	1.57240654
								1986	1.57240654
								1987	1.96083522
								1988	1.81692941
								1989	1.96083522
								1990	1.57240654
								1991	1.24845510
								1992	1.24845510
								1993	1.24845510
								1994	1.96083522
								1995	1.96083522
								1996	1.81692941
								1997	1.24845510
								1998	1.96083522
								1999	1.57240654
								2000	1.24845510
								2001	1.81692941
								2002	1.24845510
								2003	1.24845510
								2004	1.81692941
								2005	1.57240654
								2006	1.24845510
								2007	1.57240654
								2008	1.81692941
								2009	1.81692941
								2010	1.96083522
								2011	1.81692941
								2012	1.81692941
								2013	1.57240654
								2014	4.54811888
								2015	1.81692941
								2016	1.81692941
								2017	1.24845510
								2018	1.24845510
								2019	1.24845510
								2020	1.81692941
								2021	5.93879167
								2022	5.03060484
								2023	1.96083522
								2024	1.96083522
								2025	1.24845510
								2026	1.57240654
								2027	5.95327399
								2028	5.60838272
								2029	1.96083522
								2030	1.81692941
								2031	1.24845510
								2032	1.81692941
								2033	1.96083522
								2034	1.24845510
								2035	1.24845510
								2036	1.81692941
								2037	1.96083522
								2038	1.96083522
								2039	1.57240654
								2040	1.81692941
								2041	1.57240654
								2042	1.57240654
								2043	1.24845510
								2044	1.57240654
								2045	1.96083522
								2046	1.24845510
								2047	1.96083522
								2048	1.96083522
								2049	1.96083522
								2050	1.81692941
								2051	1.81692941
								2052	5.81956032
								2053	4.84766012
								2054	5.03060484
								2055	1.57240654
								2056	1.81692941
								2057	1.96083522
								2058	1.81692941
								2059	1.57240654
								2060	1.81692941
								2061	1.57240654
								2062	1.81692941
								2063	1.81692941
								2064	1.24845510
								2065	1.57240654
								2066	1.81692941
								2067	1.81692941
								2068	1.81692941
								2069	6.62068392
								2070	5.74623776
								2071	1.24845510
								2072	1.57240654
								2073	1.57240654
								2074	1.24845510
								2075	1.96083522
								2076	1.81692941
								2077	1.96083522
								2078	1.24845510
								2079	1.24845510
								2080	1.24845510
								2081	1.81692941
								2082	1.81692941
								2083	1.96083522
								2084	1.24845510
								2085	1.57240654
								2086	1.57240654
								2087	1.81692941
								2088	6.43344039
								2089	4.38326824
								2090	1.57240654
								2091	1.57240654
								2092	1.96083522
								2093	1.81692941
								2094	1.96083522
								2095	1.24845510
								2096	1.24845510
								2097	1.96083522
								2098	1.24845510
								2099	1.96083522
								2100	1.96083522
								2101	1.57240654
								2102	1.96083522
								2103	1.96083522
								2104	7.09639942
								2105	1.57240654
								2106	1.24845510
								2107	1.81692941
								2108	1.24845510
								2109	1.24845510
								2110	1.57240654
								2111	5.79212620
								2112	5.95327399
								2113	1.24845510
								2114	7.65301050
								2115	1.57240654
								2116	1.24845510
								2117	1.24845510
								2118	1.96083522
								2119	1.24845510
								2120	1.57240654
								2121	1.96083522
								2122	1.24845510
								2123	1.96083522
								2124	1.24845510
								2125	1.24845510
								2126	1.96083522
								2127	1.24845510
								2128	1.57240654
								2129	1.57240654
								2130	1.57240654
								2131	1.81692941
								2132	1.24845510
								2133	1.81692941
								2134	1.96083522
								2135	1.96083522
								2136	1.24845510
								2137	1.96083522
								2138	1.57240654
								2139	1.81692941
								2140	1.81692941
								2141	4.70484670
								2142	1.24845510
								2143	4.65414804
								2144	1.81692941
								2145	5.12579480
								2146	6.96897984
								2147	1.24845510
								2148	4.70484670
								2149	5.12579480
								2150	1.24845510
								2151	4.84766012
								2152	1.81692941
								2153	1.96083522
								2154	1.57240654
								2155	1.24845510
								2156	1.24845510
								2157	5.74623776
								2158	4.54811888
								2159	1.24845510
								2160	6.09940818
								2161	6.55062520
								2162	1.24845510
								2163	5.21519590
								2164	8.98498945
								2165	4.52326853
								2166	1.24845510
								2167	1.24845510
								2168	6.33923331
								2169	1.24845510
								2170	1.24845510
								2171	4.84766012
								2172	1.57240654
								2173	1.57240654
								2174	8.43430252
								2175	1.24845510
								2176	1.57240654
								2177	1.24845510
								2178	1.96083522
								2179	1.96083522
								2180	4.70484670
								2181	1.57240654
								2182	6.16116638
								2183	1.81692941
								2184	1.24845510
								2185	1.24845510
								2186	6.47886970
								2187	5.21519590
								2188	4.70484670
								2189	1.24845510
								2190	6.74199089
								2191	6.74199089
								2192	1.24845510
								2193	1.24845510
								2194	1.24845510
								2195	1.57240654
								2196	1.57240654
								2197	1.81692941
								2198	1.96083522
								2199	1.57240654
								2200	1.24845510
								2201	4.70484670
								2202	4.52326853
								2203	5.93879167
								2204	1.24845510
								2205	1.24845510
								2206	5.93879167
								2207	1.24845510
								2208	4.52326853
								2209	1.81692941
								2210	1.81692941
								2211	1.57240654
								2212	1.96083522
								2213	1.96083522
								2214	1.81692941
								2215	1.81692941
								2216	1.96083522
								2217	1.96083522
								2218	1.96083522
								2219	1.96083522
								2220	1.57240654
								2221	1.96083522
								2222	1.24845510
								2223	1.57240654
								2224	1.57240654
								2225	1.81692941
								2226	1.57240654
								2227	1.96083522
								2228	1.96083522
								2229	1.24845510
								2230	1.96083522
								2231	6.45663079
								2232	1.24845510
								2233	12.78616087
								2234	1.24845510
								2235	4.65414804
								2236	8.07535662
								2237	1.57240654
								2238	6.33923331
								2239	1.24845510
								2240	1.24845510
								2241	1.57240654
								2242	1.57240654
								2243	1.81692941
								2244	1.57240654
								2245	1.57240654
								2246	1.96083522
								2247	1.24845510
								2248	5.95053232
								2249	6.40406094
								2250	1.24845510
								2251	7.84396178
								2252	6.44454501
								2253	1.24845510
								2254	4.38326824
								2255	1.24845510
								2256	1.81692941
								2257	1.96083522
								2258	4.54811888
								2259	5.60838272
								2260	1.24845510
								2261	1.24845510
								2262	1.96083522
								2263	1.24845510
								2264	1.57240654
								2265	6.62068392
								2266	6.74570161
								2267	1.57240654
								2268	1.24845510
								2269	1.57240654
								2270	6.40406094
								2271	1.24845510
								2272	1.96083522
								2273	1.81692941
								2274	1.57240654
								2275	1.24845510
								2276	1.24845510
								2277	1.24845510
								2278	5.62932129
								2279	1.57240654
								2280	5.03060484
								2281	1.24845510
								2282	5.74623776
								2283	8.43430252
								2284	4.52326853
								2285	8.10504979
								2286	1.57240654
								2287	6.55062520
								2288	1.24845510
								2289	6.60817280
								2290	4.65414804
								2291	6.72706820
								2292	11.56063518
								2293	5.41108985
								2294	1.24845510
								2295	1.24845510
								2296	1.81692941
								2297	1.81692941
								2298	1.96083522
								2299	1.24845510
								2300	4.52326853
								2301	1.57240654
								2302	1.57240654
								2303	1.24845510
								2304	1.24845510
								2305	1.81692941
								2306	5.74623776
								2307	1.24845510
								2308	1.57240654
								2309	1.81692941
								2310	1.81692941
								2311	1.96083522
								2312	1.24845510
								2313	4.38326824
								2314	1.57240654
								2315	1.24845510
								2316	1.24845510
								2317	1.57240654
								2318	1.96083522
								2319	1.96083522
								2320	1.24845510
								2321	1.24845510
								2322	1.57240654
								2323	1.24845510
								2324	1.24845510
								2325	1.96083522
								2326	1.81692941
								2327	1.81692941
								2328	1.24845510
								2329	1.57240654
								2330	1.57240654
								2331	1.57240654
								2332	1.81692941
								2333	1.24845510
								2334	1.96083522
								2335	1.96083522
								2336	1.96083522
								2337	1.24845510
								2338	1.81692941
