Tree	-lnL	R(a)	R(b)	R(c)	R(d)	R(e)	gamma shape	Site	-lnL
								3656	1.48391300
								3657	1.71217813
								3658	1.41507665
								3659	1.41507665
								3660	2.22859645
								3661	1.41507665
								3662	1.41507665
								3663	1.41507665
								3664	1.71217813
								3665	1.41507665
								3666	4.50125988
								3667	2.22859645
								3668	1.71217813
								3669	1.48391300
								3670	1.71217813
								3671	2.22859645
								3672	1.41507665
								3673	4.96767579
								3674	4.62556277
								3675	1.41507665
								3676	1.41507665
								3677	1.41507665
								3678	2.22859645
								3679	1.41507665
								3680	6.08056322
								3681	1.71217813
								3682	1.71217813
								3683	1.41507665
								3684	1.48391300
								3685	1.71217813
								3686	1.71217813
								3687	1.71217813
								3688	2.22859645
								3689	1.41507665
								3690	1.71217813
								3691	1.41507665
								3692	2.22859645
								3693	1.41507665
								3694	2.22859645
								3695	1.71217813
								3696	1.41507665
								3697	1.41507665
								3698	1.41507665
								3699	7.35951841
								3700	1.41507665
								3701	1.41507665
								3702	1.71217813
								3703	1.41507665
								3704	2.22859645
								3705	6.70073610
								3706	7.34193717
								3707	2.22859645
								3708	5.67581509
								3709	4.62534156
								3710	5.50249796
								3711	1.41507665
								3712	1.41507665
								3713	1.41507665
								3714	6.42830899
								3715	1.48391300
								3716	1.48391300
								3717	1.48391300
								3718	1.48391300
								3719	1.71217813
								3720	1.71217813
								3721	1.41507665
								3722	1.71217813
								3723	1.71217813
								3724	1.71217813
								3725	1.48391300
								3726	1.71217813
								3727	1.41507665
								3728	2.22859645
								3729	5.01755501
								3730	1.41507665
								3731	1.48391300
								3732	4.50125988
								3733	1.41507665
								3734	1.71217813
								3735	5.01755501
								3736	5.56852011
								3737	2.22859645
								3738	1.41507665
								3739	4.62556277
								3740	1.71217813
								3741	6.13228614
								3742	2.22859645
								3743	1.41507665
								3744	1.41507665
								3745	1.48391300
								3746	5.32801852
								3747	1.48391300
								3748	1.41507665
								3749	4.62534156
								3750	1.48391300
								3751	1.48391300
								3752	1.48391300
								3753	1.71217813
								3754	2.22859645
								3755	1.41507665
								3756	2.22859645
								3757	1.41507665
								3758	1.41507665
								3759	4.50125988
								3760	1.48391300
								3761	1.48391300
								3762	1.41507665
								3763	1.41507665
								3764	1.41507665
								3765	1.41507665
								3766	4.50125988
								3767	1.71217813
								3768	1.48391300
								3769	1.71217813
								3770	1.48391300
								3771	1.48391300
								3772	2.22859645
								3773	1.71217813
								3774	2.22859645
								3775	1.48391300
								3776	1.48391300
								3777	1.41507665
								3778	1.48391300
								3779	1.48391300
								3780	4.96767579
								3781	6.79584560
								3782	1.71217813
								3783	1.48391300
								3784	4.62556277
								3785	1.48391300
								3786	1.41507665
								3787	1.48391300
								3788	1.48391300
								3789	1.48391300
								3790	4.37138919
								3791	4.62556277
								3792	1.71217813
								3793	4.37138919
								3794	1.48391300
								3795	1.71217813
								3796	1.36230713
								3797	1.41507665
								3798	1.41507665
								3799	2.22859645
								3800	1.71217813
								3801	1.41507665
								3802	1.41507665
								3803	2.22859645
								3804	2.22859645
								3805	1.71217813
								3806	1.48391300
								3807	1.41507665
								3808	2.22859645
								3809	1.48391300
								3810	1.71217813
								3811	1.41507665
								3812	1.41507665
								3813	1.41507665
								3814	1.71217813
								3815	1.41507665
								3816	1.41507665
								3817	2.22859645
								3818	1.48391300
								3819	1.71217813
								3820	1.41507665
								3821	1.71217813
								3822	1.48391300
								3823	2.22859645
								3824	2.22859645
								3825	2.22859645
								3826	1.48391300
								3827	1.48391300
								3828	1.48391300
								3829	1.41507665
								3830	1.71217813
								3831	1.41507665
								3832	1.48391300
								3833	1.48391300
								3834	1.48391300
								3835	1.48391300
								3836	2.22859645
								3837	1.41507665
								3838	1.41507665
								3839	1.41507665
								3840	1.41507665
								3841	1.71217813
								3842	2.22859645
								3843	1.71217813
								3844	1.71217813
								3845	2.22859645
								3846	2.22859645
								3847	1.71217813
								3848	5.17934518
								3849	1.41507665
								3850	6.11651489
								3851	1.41507665
								3852	5.02319132
								3853	1.48391300
								3854	1.48391300
								3855	1.71217813
								3856	1.71217813
								3857	1.48391300
								3858	1.48391300
								3859	1.48391300
								3860	2.22859645
								3861	1.71217813
								3862	1.41507665
								3863	1.48391300
								3864	1.71217813
								3865	1.41507665
								3866	1.41507665
								3867	1.71217813
								3868	1.71217813
								3869	1.41507665
								3870	1.41507665
								3871	6.11651489
								3872	1.48391300
								3873	1.48391300
								3874	1.48391300
								3875	1.48391300
								3876	1.71217813
								3877	6.73851344
								3878	2.22859645
								3879	1.48391300
								3880	5.01855890
								3881	1.48391300
								3882	1.41507665
								3883	1.41507665
								3884	1.48391300
								3885	1.48391300
								3886	1.48391300
								3887	5.73877334
								3888	1.71217813
								3889	1.48391300
								3890	1.41507665
								3891	1.71217813
								3892	1.48391300
								3893	1.71217813
								3894	1.41507665
								3895	1.48391300
								3896	4.62534156
								3897	4.48471025
								3898	4.96767579
								3899	1.41507665
								3900	1.48391300
								3901	1.48391300
								3902	4.73765495
								3903	1.71217813
								3904	4.37138919
								3905	1.71217813
								3906	1.71217813
								3907	6.16175179
								3908	5.16301126
								3909	1.48391300
								3910	1.41507665
								3911	2.22859645
								3912	2.22859645
								3913	4.37138919
								3914	1.41507665
								3915	1.48391300
								3916	7.58644218
								3917	1.48391300
								3918	1.71217813
								3919	6.13228614
								3920	1.41507665
								3921	1.71217813
								3922	5.67581509
								3923	1.41507665
								3924	1.48391300
								3925	6.09968388
								3926	2.22859645
								3927	1.48391300
								3928	6.59133945
								3929	4.37138919
								3930	4.50125988
								3931	4.73765495
								3932	1.41507665
								3933	2.22859645
								3934	1.48391300
								3935	1.71217813
								3936	1.48391300
								3937	12.48943040
								3938	1.48391300
								3939	1.41507665
								3940	1.48391300
								3941	1.71217813
								3942	2.22859645
								3943	1.41507665
								3944	1.71217813
								3945	1.71217813
								3946	4.96767579
								3947	4.50125988
								3948	1.71217813
								3949	6.28373835
								3950	6.86490878
								3951	1.48391300
								3952	1.48391300
								3953	1.71217813
								3954	2.22859645
								3955	4.62556277
								3956	8.83889947
								3957	1.71217813
								3958	5.56852011
								3959	2.22859645
								3960	2.22859645
								3961	6.35032513
								3962	4.37138919
								3963	1.71217813
								3964	1.41507665
								3965	2.22859645
								3966	1.41507665
								3967	1.41507665
								3968	1.41507665
								3969	1.71217813
								3970	1.41507665
								3971	1.41507665
								3972	1.41507665
								3973	5.32801852
								3974	1.41507665
								3975	1.71217813
								3976	5.73877334
								3977	1.48391300
								3978	1.71217813
								3979	6.25864445
								3980	2.22859645
								3981	1.48391300
								3982	4.50125988
								3983	1.71217813
								3984	1.71217813
								3985	4.96767579
								3986	1.41507665
								3987	1.71217813
								3988	5.49006199
								3989	1.48391300
								3990	1.48391300
								3991	1.41507665
								3992	6.08056322
								3993	1.71217813
								3994	6.39931059
								3995	1.48391300
								3996	1.71217813
								3997	4.62556277
								3998	1.41507665
								3999	1.48391300
								4000	6.35032513
3	5305.77002651	0.227787
								2000	1.41958927
								2001	1.70884288
								2002	1.41958927
								2003	1.41958927
								2004	1.70884288
								2005	1.48043349
								2006	1.41958927
								2007	1.48043349
								2008	1.70884288
								2009	1.70884288
								2010	2.23315701
								2011	1.70884288
								2012	1.70884288
								2013	1.48043349
								2014	4.41670849
								2015	1.70884288
								2016	1.70884288
								2017	1.41958927
								2018	1.41958927
								2019	1.41958927
								2020	1.70884288
								2021	6.04102951
								2022	5.05981033
								2023	2.23315701
								2024	2.23315701
								2025	1.41958927
								2026	1.48043349
								2027	5.79387584
								2028	5.43937403
								2029	2.23315701
								2030	1.70884288
								2031	1.41958927
								2032	1.70884288
								2033	2.23315701
								2034	1.41958927
								2035	1.41958927
								2036	1.70884288
								2037	2.23315701
								2038	2.23315701
								2039	1.48043349
								2040	1.70884288
								2041	1.48043349
								2042	1.48043349
								2043	1.41958927
								2044	1.48043349
								2045	2.23315701
								2046	1.41958927
								2047	2.23315701
								2048	2.23315701
								2049	2.23315701
								2050	1.70884288
								2051	1.70884288
								2052	5.39901872
								2053	4.63989084
								2054	5.05981033
								2055	1.48043349
								2056	1.70884288
								2057	2.23315701
								2058	1.70884288
								2059	1.48043349
								2060	1.70884288
								2061	1.48043349
								2062	1.70884288
								2063	1.70884288
								2064	1.41958927
								2065	1.48043349
								2066	1.70884288
								2067	1.70884288
								2068	1.70884288
								2069	6.23145951
								2070	5.44475213
								2071	1.41958927
								2072	1.48043349
								2073	1.48043349
								2074	1.41958927
								2075	2.23315701
								2076	1.70884288
								2077	2.23315701
								2078	1.41958927
								2079	1.41958927
								2080	1.41958927
								2081	1.70884288
								2082	1.70884288
								2083	2.23315701
								2084	1.41958927
								2085	1.48043349
								2086	1.48043349
								2087	1.70884288
								2088	6.19901108
								2089	4.31718360
								2090	1.48043349
								2091	1.48043349
								2092	2.23315701
								2093	1.70884288
								2094	2.23315701
								2095	1.41958927
								2096	1.41958927
								2097	2.23315701
								2098	1.41958927
								2099	2.23315701
								2100	2.23315701
								2101	1.48043349
								2102	2.23315701
								2103	2.23315701
								2104	6.48049960
								2105	1.48043349
								2106	1.41958927
								2107	1.70884288
								2108	1.41958927
								2109	1.41958927
								2110	1.48043349
								2111	5.98220165
								2112	5.79387584
								2113	1.41958927
								2114	6.07844677
								2115	1.48043349
								2116	1.41958927
								2117	1.41958927
								2118	2.23315701
								2119	1.41958927
								2120	1.48043349
								2121	2.23315701
								2122	1.41958927
								2123	2.23315701
								2124	1.41958927
								2125	1.41958927
								2126	2.23315701
								2127	1.41958927
								2128	1.48043349
								2129	1.48043349
								2130	1.48043349
								2131	1.70884288
								2132	1.41958927
								2133	1.70884288
								2134	2.23315701
								2135	2.23315701
								2136	1.41958927
								2137	2.23315701
								2138	1.48043349
								2139	1.70884288
								2140	1.70884288
								2141	4.55613134
								2142	1.41958927
								2143	4.54180052
								2144	1.70884288
								2145	5.27535295
								2146	6.68821910
								2147	1.41958927
								2148	4.55613134
								2149	5.27535295
								2150	1.41958927
								2151	4.63989084
								2152	1.70884288
								2153	2.23315701
								2154	1.48043349
								2155	1.41958927
								2156	1.41958927
								2157	5.44475213
								2158	4.41670849
								2159	1.41958927
								2160	5.77839799
								2161	5.74939150
								2162	1.41958927
								2163	5.36366547
								2164	8.89917861
								2165	4.44830662
								2166	1.41958927
								2167	1.41958927
								2168	5.92582873
								2169	1.41958927
								2170	1.41958927
								2171	4.63989084
								2172	1.48043349
								2173	1.48043349
								2174	8.14463131
								2175	1.41958927
								2176	1.48043349
								2177	1.41958927
								2178	2.23315701
								2179	2.23315701
								2180	4.55613134
								2181	1.48043349
								2182	6.23074709
								2183	1.70884288
								2184	1.41958927
								2185	1.41958927
								2186	6.73342223
								2187	5.36366547
								2188	4.55613134
								2189	1.41958927
								2190	6.51000559
								2191	6.51000559
								2192	1.41958927
								2193	1.41958927
								2194	1.41958927
								2195	1.48043349
								2196	1.48043349
								2197	1.70884288
								2198	2.23315701
								2199	1.48043349
								2200	1.41958927
								2201	4.55613134
								2202	4.44830662
								2203	6.04102951
								2204	1.41958927
								2205	1.41958927
								2206	6.04102951
								2207	1.41958927
								2208	4.44830662
								2209	1.70884288
								2210	1.70884288
								2211	1.48043349
								2212	2.23315701
								2213	2.23315701
								2214	1.70884288
								2215	1.70884288
								2216	2.23315701
								2217	2.23315701
								2218	2.23315701
								2219	2.23315701
								2220	1.48043349
								2221	2.23315701
								2222	1.41958927
								2223	1.48043349
								2224	1.48043349
								2225	1.70884288
								2226	1.48043349
								2227	2.23315701
								2228	2.23315701
								2229	1.41958927
								2230	2.23315701
								2231	5.95057128
								2232	1.41958927
								2233	11.90824476
								2234	1.41958927
								2235	4.54180052
								2236	7.96157071
								2237	1.48043349
								2238	5.92582873
								2239	1.41958927
								2240	1.41958927
								2241	1.48043349
								2242	1.48043349
								2243	1.70884288
								2244	1.48043349
								2245	1.48043349
								2246	2.23315701
								2247	1.41958927
								2248	6.04710810
								2249	6.36176069
								2250	1.41958927
								2251	6.97752691
								2252	5.98181645
								2253	1.41958927
								2254	4.31718360
								2255	1.41958927
								2256	1.70884288
								2257	2.23315701
								2258	4.41670849
								2259	5.43937403
								2260	1.41958927
								2261	1.41958927
								2262	2.23315701
								2263	1.41958927
								2264	1.48043349
								2265	6.23145951
								2266	6.99511021
								2267	1.48043349
								2268	1.41958927
								2269	1.48043349
								2270	6.36176069
								2271	1.41958927
								2272	2.23315701
								2273	1.70884288
								2274	1.48043349
								2275	1.41958927
								2276	1.41958927
								2277	1.41958927
								2278	5.64867947
								2279	1.48043349
								2280	5.05981033
								2281	1.41958927
								2282	5.44475213
								2283	8.14463131
								2284	4.44830662
								2285	9.97858335
								2286	1.48043349
								2287	5.74939150
								2288	1.41958927
								2289	6.34943865
								2290	4.54180052
								2291	6.44144914
								2292	12.68234762
								2293	5.23569275
								2294	1.41958927
								2295	1.41958927
								2296	1.70884288
								2297	1.70884288
								2298	2.23315701
								2299	1.41958927
								2300	4.44830662
								2301	1.48043349
								2302	1.48043349
								2303	1.41958927
								2304	1.41958927
								2305	1.70884288
								2306	5.44475213
								2307	1.41958927
								2308	1.48043349
								2309	1.70884288
								2310	1.70884288
								2311	2.23315701
								2312	1.41958927
								2313	4.31718360
								2314	1.48043349
								2315	1.41958927
								2316	1.41958927
								2317	1.48043349
								2318	2.23315701
								2319	2.23315701
								2320	1.41958927
								2321	1.41958927
								2322	1.48043349
								2323	1.41958927
								2324	1.41958927
								2325	2.23315701
								2326	1.70884288
								2327	1.70884288
								2328	1.41958927
								2329	1.48043349
								2330	1.48043349
								2331	1.48043349
								2332	1.70884288
								2333	1.41958927
								2334	2.23315701
								2335	2.23315701
								2336	2.23315701
								2337	1.41958927
								2338	1.70884288
								2339	1.41958927
								2340	1.41958927
								2341	1.48043349
								2342	1.41958927
								2343	2.23315701
								2344	1.48043349
								2345	2.23315701
								2346	1.48043349
								2347	1.41958927
								2348	1.41958927
								2349	1.70884288
								2350	1.48043349
								2351	1.48043349
								2352	1.70884288
								2353	4.63989084
								2354	1.70884288
								2355	1.70884288
								2356	1.48043349
								2357	5.60096597
								2358	1.41958927
								2359	2.23315701
								2360	1.41958927
								2361	2.23315701
								2362	1.70884288
								2363	1.48043349
								2364	1.48043349
								2365	1.41958927
								2366	1.70884288
								2367	1.41958927
								2368	1.70884288
								2369	1.48043349
								2370	1.41958927
								2371	1.41958927
								2372	1.48043349
								2373	4.63989084
								2374	5.44475213
								2375	4.55613134
								2376	1.41958927
								2377	2.23315701
								2378	2.23315701
								2379	2.23315701
								2380	1.70884288
								2381	1.70884288
								2382	1.70884288
								2383	1.41958927
								2384	1.48043349
								2385	2.23315701
								2386	1.41958927
								2387	1.48043349
								2388	1.48043349
								2389	1.70884288
								2390	1.48043349
								2391	2.23315701
								2392	1.41958927
								2393	1.70884288
								2394	2.23315701
								2395	1.70884288
								2396	1.70884288
								2397	2.23315701
								2398	2.23315701
								2399	1.41958927
								2400	1.70884288
								2401	1.48043349
								2402	1.41958927
								2403	2.23315701
								2404	2.23315701
								2405	1.41958927
								2406	1.48043349
								2407	1.41958927
								2408	1.70884288
								2409	1.48043349
								2410	1.48043349
								2411	1.48043349
								2412	5.05981033
								2413	1.41958927
								2414	1.70884288
								2415	2.23315701
								2416	2.23315701
								2417	1.70884288
								2418	2.23315701
								2419	1.48043349
								2420	1.41958927
								2421	2.23315701
								2422	1.48043349
								2423	1.48043349
								2424	2.23315701
								2425	1.48043349
								2426	1.70884288
								2427	1.41958927
								2428	1.70884288
								2429	5.93915577
								2430	1.41958927
								2431	1.41958927
								2432	1.41958927
								2433	2.23315701
								2434	2.23315701
								2435	1.70884288
								2436	1.70884288
								2437	1.48043349
								2438	2.23315701
								2439	1.70884288
								2440	1.70884288
								2441	1.70884288
								2442	2.23315701
								2443	1.70884288
								2444	1.70884288
								2445	1.48043349
								2446	1.41958927
								2447	1.41958927
								2448	1.48043349
								2449	2.23315701
								2450	1.41958927
								2451	1.70884288
								2452	1.70884288
								2453	1.41958927
								2454	1.41958927
								2455	1.41958927
								2456	2.23315701
								2457	1.70884288
								2458	1.48043349
								2459	1.48043349
								2460	1.70884288
								2461	1.41958927
								2462	1.48043349
								2463	2.23315701
								2464	1.70884288
								2465	2.23315701
								2466	1.41958927
								2467	1.70884288
								2468	1.48043349
								2469	1.70884288
								2470	2.23315701
								2471	1.41958927
								2472	2.23315701
								2473	1.70884288
								2474	1.70884288
								2475	1.48043349
								2476	1.41958927
								2477	2.23315701
								2478	1.41958927
								2479	1.48043349
								2480	1.48043349
								2481	2.23315701
								2482	2.23315701
								2483	1.41958927
								2484	2.23315701
								2485	4.55613134
								2486	1.41958927
								2487	1.41958927
								2488	1.70884288
								2489	1.48043349
								2490	1.48043349
								2491	1.41958927
								2492	2.23315701
								2493	2.23315701
								2494	1.70884288
								2495	1.48043349
								2496	2.23315701
								2497	2.23315701
								2498	1.70884288
								2499	1.70884288
								2500	1.70884288
								2501	1.48043349
								2502	1.70884288
								2503	1.41958927
								2504	1.70884288
								2505	1.48043349
								2506	1.70884288
								2507	6.87826330
								2508	5.79387584
								2509	-6.661e-16
								2510	1.70884288
								2511	6.39742431
								2512	6.23111359
								2513	5.44475213
								2514	9.82335100
								2515	5.44475213
								2516	1.70884288
								2517	1.70884288
								2518	5.79387584
								2519	1.48043349
								2520	1.70884288
								2521	1.48043349
								2522	1.48043349
								2523	1.48043349
								2524	1.70884288
								2525	2.23315701
								2526	1.70884288
								2527	1.41958927
								2528	1.48043349
								2529	2.23315701
								2530	1.41958927
								2531	1.41958927
								2532	1.41958927
								2533	2.23315701
								2534	5.05981033
								2535	1.41958927
								2536	1.48043349
								2537	1.41958927
								2538	1.41958927
								2539	2.23315701
								2540	1.41958927
								2541	2.23315701
								2542	1.41958927
								2543	1.41958927
								2544	1.41958927
								2545	5.43937403
								2546	6.95084974
								2547	6.04102951
								2548	2.23315701
								2549	2.23315701
								2550	1.48043349
								2551	1.48043349
								2552	4.44830662
								2553	1.41958927
								2554	1.48043349
								2555	1.70884288
								2556	1.70884288
								2557	1.48043349
								2558	4.54180052
								2559	1.48043349
								2560	1.41958927
								2561	1.41958927
								2562	1.41958927
								2563	2.23315701
								2564	1.48043349
								2565	2.23315701
								2566	1.48043349
								2567	1.48043349
								2568	4.90020522
								2569	10.41919459
								2570	10.13328475
								2571	4.55613134
								2572	4.54180052
								2573	4.54180052
								2574	1.41958927
								2575	1.70884288
								2576	2.23315701
								2577	1.41958927
								2578	1.70884288
								2579	1.41958927
								2580	5.43937403
								2581	6.44144914
								2582	1.41958927
								2583	1.70884288
								2584	1.48043349
								2585	1.70884288
								2586	1.48043349
								2587	1.41958927
								2588	1.41958927
								2589	5.79387584
								2590	4.44830662
								2591	4.44830662
								2592	5.44453577
								2593	6.45653862
								2594	5.60387542
								2595	8.83754690
								2596	9.78630483
								2597	5.44475213
								2598	5.98181645
								2599	7.05253674
								2600	1.48043349
								2601	1.48043349
								2602	10.41919459
								2603	1.41958927
								2604	6.23074709
								2605	1.41958927
								2606	5.23569275
								2607	1.48043349
								2608	5.23569275
								2609	4.54180052
								2610	1.48043349
								2611	6.44144914
								2612	1.48043349
								2613	1.41958927
								2614	1.41958927
								2615	2.23315701
								2616	1.41958927
								2617	1.41958927
								2618	8.08352425
								2619	1.41958927
								2620	2.23315701
								2621	6.76221348
								2622	2.23315701
								2623	4.44830662
								2624	4.44830662
								2625	1.70884288
								2626	2.23315701
								2627	1.70884288
								2628	1.70884288
								2629	1.41958927
								2630	1.41958927
								2631	2.23315701
								2632	1.41958927
								2633	1.70884288
								2634	2.23315701
								2635	2.23315701
								2636	1.48043349
								2637	1.41958927
								2638	2.23315701
								2639	1.41958927
								2640	2.23315701
								2641	1.48043349
								2642	1.48043349
								2643	1.48043349
								2644	2.23315701
								2645	2.23315701
								2646	4.44830662
								2647	1.41958927
								2648	1.41958927
								2649	1.70884288
								2650	6.67219105
								2651	2.23315701
								2652	1.48043349
								2653	1.41958927
								2654	1.70884288
								2655	1.41958927
								2656	1.41958927
								2657	1.41958927
								2658	1.41958927
								2659	4.41670849
								2660	1.70884288
								2661	1.70884288
								2662	1.41958927
								2663	1.41958927
								2664	4.54180052
								2665	4.63989084
								2666	1.48043349
								2667	1.70884288
								2668	1.70884288
								2669	1.70884288
								2670	1.41958927
								2671	5.92582873
								2672	1.41958927
								2673	6.76221348
								2674	1.70884288
								2675	1.48043349
								2676	1.41958927
								2677	2.23315701
								2678	1.41958927
								2679	2.23315701
								2680	2.23315701
								2681	1.70884288
								2682	1.70884288
								2683	1.48043349
								2684	1.41958927
								2685	1.41958927
								2686	4.55613134
								2687	4.44830662
								2688	1.48043349
								2689	1.48043349
								2690	1.70884288
								2691	1.48043349
								2692	1.70884288
								2693	1.70884288
								2694	1.48043349
								2695	1.70884288
								2696	1.70884288
								2697	5.60387542
								2698	1.41958927
								2699	1.48043349
								2700	1.41958927
								2701	4.54180052
								2702	8.08352425
								2703	1.41958927
								2704	5.60096597
								2705	6.04102951
								2706	5.23569275
								2707	1.48043349
								2708	4.41670849
								2709	4.63989084
								2710	1.70884288
								2711	5.64867947
								2712	6.89551700
								2713	5.36366547
								2714	5.23569275
								2715	1.41958927
								2716	1.41958927
								2717	1.48043349
								2718	1.48043349
								2719	1.70884288
								2720	5.23569275
								2721	1.48043349
								2722	1.70884288
								2723	6.04102951
								2724	1.48043349
								2725	1.70884288
								2726	1.48043349
								2727	1.48043349
								2728	1.70884288
								2729	1.48043349
								2730	1.41958927
								2731	4.55613134
								2732	4.44830662
								2733	8.73582892
								2734	1.70884288
								2735	1.41958927
								2736	4.41670849
								2737	1.48043349
								2738	5.95057128
								2739	1.41958927
								2740	4.44830662
								2741	5.57582383
								2742	1.48043349
								2743	1.70884288
								2744	1.41958927
								2745	1.41958927
								2746	1.70884288
								2747	1.48043349
								2748	2.23315701
								2749	1.48043349
								2750	8.35324032
								2751	1.41958927
								2752	1.70884288
								2753	5.77839799
								2754	2.23315701
								2755	1.48043349
								2756	1.41958927
								2757	1.70884288
								2758	1.70884288
								2759	4.41670849
								2760	1.48043349
								2761	1.70884288
								2762	1.41958927
								2763	1.41958927
								2764	1.70884288
								2765	2.23315701
								2766	4.31718360
								2767	1.70884288
								2768	8.33073528
								2769	1.41958927
								2770	1.48043349
								2771	5.39901872
								2772	2.23315701
								2773	1.41958927
								2774	1.41958927
								2775	1.48043349
								2776	2.23315701
								2777	1.41958927
								2778	1.41958927
								2779	1.41958927
								2780	1.41958927
								2781	1.41958927
								2782	1.70884288
								2783	5.27535295
								2784	5.23569275
								2785	1.70884288
								2786	1.41958927
								2787	2.23315701
								2788	2.23315701
								2789	1.48043349
								2790	1.70884288
								2791	1.41958927
								2792	6.23145951
								2793	1.41958927
								2794	5.27535295
								2795	1.41958927
								2796	1.48043349
								2797	1.41958927
								2798	1.41958927
								2799	1.48043349
								2800	1.70884288
								2801	1.41958927
								2802	1.48043349
								2803	2.23315701
								2804	5.23569275
								2805	1.41958927
								2806	1.41958927
								2807	4.63989084
								2808	2.23315701
								2809	2.23315701
								2810	6.36176069
								2811	1.48043349
								2812	1.48043349
								2813	6.29110721
								2814	1.41958927
								2815	1.41958927
								2816	5.23569275
								2817	6.89551700
								2818	1.70884288
								2819	5.74939150
								2820	2.23315701
								2821	1.70884288
								2822	1.41958927
								2823	2.23315701
								2824	2.23315701
								2825	1.48043349
								2826	1.48043349
								2827	1.48043349
								2828	1.48043349
								2829	1.70884288
								2830	4.63989084
								2831	4.31718360
								2832	2.23315701
								2833	2.23315701
								2834	11.89417927
								2835	1.48043349
								2836	1.70884288
								2837	1.41958927
								2838	5.39901872
								2839	1.70884288
								2840	1.41958927
								2841	1.48043349
								2842	1.41958927
								2843	6.87826330
								2844	1.48043349
								2845	1.48043349
								2846	4.31718360
								2847	1.70884288
								2848	1.70884288
								2849	4.41670849
								2850	2.23315701
								2851	1.48043349
								2852	4.44830662
								2853	2.23315701
								2854	1.41958927
								2855	1.48043349
								2856	2.23315701
								2857	1.48043349
								2858	6.23074709
								2859	6.10745443
								2860	1.70884288
								2861	1.41958927
								2862	1.41958927
								2863	1.41958927
								2864	4.54180052
								2865	1.48043349
								2866	1.70884288
								2867	6.36176069
								2868	1.70884288
								2869	1.70884288
								2870	1.48043349
								2871	1.41958927
								2872	1.48043349
								2873	5.39901872
								2874	1.41958927
								2875	1.41958927
								2876	1.41958927
								2877	2.23315701
								2878	1.41958927
								2879	6.89551700
								2880	1.48043349
								2881	1.48043349
								2882	1.48043349
								2883	5.39901872
								2884	1.70884288
								2885	1.41958927
								2886	1.41958927
								2887	1.41958927
								2888	1.41958927
								2889	1.48043349
								2890	1.48043349
								2891	8.14463131
								2892	10.29783434
								2893	1.48043349
								2894	8.31405437
								2895	1.41958927
								2896	1.48043349
								2897	8.07519226
								2898	1.70884288
								2899	1.48043349
								2900	8.33073528
								2901	1.41958927
								2902	1.48043349
								2903	1.48043349
								2904	1.41958927
								2905	5.27535295
								2906	5.39901872
								2907	4.54180052
								2908	4.41670849
								2909	1.48043349
								2910	1.48043349
								2911	1.70884288
								2912	1.48043349
								2913	1.70884288
								2914	1.41958927
								2915	4.31718360
								2916	1.41958927
								2917	1.70884288
								2918	4.41670849
								2919	4.63989084
								2920	5.36366547
								2921	1.48043349
								2922	8.59641104
								2923	1.48043349
								2924	1.48043349
								2925	1.48043349
								2926	1.48043349
								2927	8.72706413
								2928	4.63989084
								2929	1.48043349
								2930	1.48043349
								2931	4.55613134
								2932	1.70884288
								2933	1.41958927
								2934	2.23315701
								2935	1.48043349
								2936	6.45653862
								2937	1.48043349
								2938	1.70884288
								2939	4.31718360
								2940	1.41958927
								2941	1.48043349
								2942	5.23569275
								2943	1.41958927
								2944	1.70884288
								2945	5.79387584
								2946	2.23315701
								2947	1.48043349
								2948	5.57582383
								2949	1.48043349
								2950	1.70884288
								2951	9.78630483
								2952	5.39901872
								2953	1.70884288
								2954	1.41958927
								2955	5.23569275
								2956	1.70884288
								2957	1.41958927
								2958	1.70884288
								2959	2.23315701
								2960	1.41958927
								2961	1.41958927
								2962	1.48043349
								2963	1.48043349
								2964	1.48043349
								2965	1.48043349
								2966	1.48043349
								2967	1.48043349
								2968	1.70884288
								2969	1.48043349
								2970	1.48043349
								2971	1.48043349
								2972	1.48043349
								2973	1.41958927
								2974	1.70884288
								2975	6.92856790
								2976	1.48043349
								2977	1.48043349
								2978	1.48043349
								2979	1.41958927
								2980	1.41958927
								2981	1.48043349
								2982	1.48043349
								2983	1.48043349
								2984	1.48043349
								2985	1.48043349
								2986	1.70884288
								2987	5.77839799
								2988	5.64867947
								2989	1.70884288
								2990	1.48043349
								2991	1.41958927
								2992	1.41958927
								2993	6.51000559
								2994	1.48043349
								2995	1.70884288
								2996	5.39901872
								2997	1.41958927
								2998	1.41958927
								2999	5.23569275
								3000	6.23111359
								3001	1.70884288
								3002	4.54180052
								3003	2.23315701
								3004	2.23315701
								3005	1.48043349
								3006	1.48043349
								3007	1.70884288
								3008	1.48043349
								3009	1.48043349
								3010	1.70884288
								3011	1.41958927
								3012	1.70884288
								3013	1.70884288
								3014	5.98181645
								3015	1.41958927
								3016	1.70884288
								3017	5.74939150
								3018	1.48043349
								3019	1.70884288
								3020	4.54180052
								3021	2.23315701
								3022	1.48043349
								3023	4.31718360
								3024	1.41958927
								3025	1.48043349
								3026	9.06137408
								3027	1.70884288
								3028	1.48043349
								3029	8.75778049
								3030	1.41958927
								3031	2.23315701
								3032	1.48043349
								3033	1.48043349
								3034	1.70884288
								3035	1.41958927
								3036	5.64867947
								3037	1.48043349
								3038	1.48043349
								3039	2.23315701
								3040	1.70884288
								3041	5.27535295
								3042	1.70884288
								3043	1.41958927
								3044	1.48043349
								3045	1.70884288
								3046	1.48043349
								3047	8.35324032
