Tree	-lnL	R(a)	R(b)	R(c)	R(d)	R(e)	gamma shape	Site	-lnL
								179	8.29270808
								180	1.30654809
								181	1.30654809
								182	4.65248896
								183	2.07684301
								184	1.53356552
								185	1.30654809
								186	2.07684301
								187	1.53356552
								188	1.77643499
								189	1.53356552
								190	1.30654809
								191	1.30654809
								192	4.67079942
								193	1.30654809
								194	1.53356552
								195	4.77327535
								196	1.53356552
								197	4.49836180
								198	4.49836180
								199	6.23387299
								200	2.07684301
								201	1.53356552
								202	1.53356552
								203	1.77643499
								204	1.30654809
								205	2.07684301
								206	1.53356552
								207	1.53356552
								208	1.30654809
								209	1.53356552
								210	1.30654809
								211	1.53356552
								212	1.53356552
								213	1.53356552
								214	1.53356552
								215	1.53356552
								216	1.30654809
								217	1.53356552
								218	2.07684301
								219	2.07684301
								220	2.07684301
								221	1.30654809
								222	6.42897741
								223	1.30654809
								224	1.53356552
								225	1.30654809
								226	2.07684301
								227	1.53356552
								228	1.30654809
								229	2.07684301
								230	1.77643499
								231	2.07684301
								232	1.30654809
								233	4.65248896
								234	8.07712472
								235	1.30654809
								236	1.30654809
								237	4.49832214
								238	1.53356552
								239	1.77643499
								240	1.77643499
								241	1.77643499
								242	1.30654809
								243	2.07684301
								244	1.53356552
								245	1.30654809
								246	1.30654809
								247	1.77643499
								248	4.67079942
								249	1.30654809
								250	1.30654809
								251	1.53356552
								252	2.07684301
								253	1.30654809
								254	1.30654809
								255	1.30654809
								256	2.07684301
								257	1.77643499
								258	1.77643499
								259	4.65248896
								260	1.30654809
								261	1.30654809
								262	1.53356552
								263	1.77643499
								264	1.30654809
								265	1.30654809
								266	2.07684301
								267	1.53356552
								268	6.86676458
								269	1.30654809
								270	4.65248896
								271	4.51466025
								272	1.53356552
								273	4.49836180
								274	1.30654809
								275	4.67079942
								276	1.53356552
								277	1.53356552
								278	5.84393416
								279	5.74142320
								280	1.30654809
								281	2.07684301
								282	2.07684301
								283	2.07684301
								284	4.65248896
								285	1.77643499
								286	2.07684301
								287	2.07684301
								288	1.77643499
								289	1.53356552
								290	1.30654809
								291	1.30654809
								292	5.24880631
								293	1.77643499
								294	1.77643499
								295	1.53356552
								296	2.07684301
								297	1.77643499
								298	2.07684301
								299	1.53356552
								300	1.53356552
								301	1.30654809
								302	2.07684301
								303	1.53356552
								304	5.74142320
								305	1.30654809
								306	1.53356552
								307	1.53356552
								308	2.07684301
								309	1.53356552
								310	2.07684301
								311	2.07684301
								312	1.77643499
								313	1.53356552
								314	1.30654809
								315	4.35675615
								316	1.30654809
								317	1.53356552
								318	2.07684301
								319	1.30654809
								320	1.77643499
								321	1.77643499
								322	1.30654809
								323	4.67079942
								324	1.53356552
								325	1.53356552
								326	1.53356552
								327	5.75653863
								328	1.30654809
								329	2.07684301
								330	5.66030465
								331	5.36480595
								332	1.30654809
								333	1.30654809
								334	1.77643499
								335	1.30654809
								336	2.07684301
								337	1.30654809
								338	6.16951405
								339	8.72187729
								340	6.28726383
								341	1.53356552
								342	2.07684301
								343	2.07684301
								344	1.53356552
								345	2.07684301
								346	1.77643499
								347	1.30654809
								348	4.67079942
								349	1.30654809
								350	2.07684301
								351	1.30654809
								352	2.07684301
								353	1.77643499
								354	2.07684301
								355	1.77643499
								356	1.77643499
								357	1.77643499
								358	1.77643499
								359	1.30654809
								360	2.07684301
								361	1.30654809
								362	3.87670770
								363	3.87670770
								364	3.87670770
								365	1.51092897
								366	5.79626260
								367	1.53356552
								368	1.53356552
								369	1.53356552
								370	4.35675615
								371	1.30654809
								372	1.30654809
								373	1.77643499
								374	1.30654809
								375	1.30654809
								376	1.30654809
								377	2.07684301
								378	1.53356552
								379	1.77643499
								380	1.30654809
								381	1.30654809
								382	4.51466025
								383	5.75653863
								384	6.62639655
								385	4.49836180
								386	4.49832214
								387	1.30654809
								388	4.35675615
								389	1.53356552
								390	4.49836180
								391	4.77327535
								392	1.30654809
								393	2.07684301
								394	1.77643499
								395	4.49836180
								396	2.07684301
								397	1.77643499
								398	1.30654809
								399	4.67079942
								400	1.30654809
								401	1.30654809
								402	1.30654809
								403	1.30654809
								404	1.53356552
								405	1.77643499
								406	4.49832214
								407	7.07726596
								408	4.51466025
								409	2.07684301
								410	6.51773787
								411	1.77643499
								412	4.95396121
								413	5.75653863
								414	6.00307830
								415	1.30654809
								416	5.99924281
								417	1.30654809
								418	1.30654809
								419	1.30654809
								420	1.30654809
								421	1.77643499
								422	1.30654809
								423	6.00670108
								424	1.30654809
								425	1.53356552
								426	1.77643499
								427	1.30654809
								428	1.53356552
								429	2.07684301
								430	1.30654809
								431	1.30654809
								432	1.30654809
								433	2.07684301
								434	1.77643499
								435	2.07684301
								436	2.07684301
								437	1.53356552
								438	1.77643499
								439	1.77643499
								440	1.77643499
								441	1.30654809
								442	1.30654809
								443	6.28726383
								444	1.30654809
								445	6.46452069
								446	5.75653863
								447	1.77643499
								448	1.53356552
								449	1.77643499
								450	2.07684301
								451	1.30654809
								452	1.30654809
								453	6.46065683
								454	1.30654809
								455	1.53356552
								456	1.30654809
								457	1.53356552
								458	1.30654809
								459	1.30654809
								460	1.77643499
								461	1.30654809
								462	2.07684301
								463	1.53356552
								464	1.77643499
								465	4.51466025
								466	5.66353524
								467	2.07684301
								468	1.30654809
								469	1.53356552
								470	1.53356552
								471	1.53356552
								472	1.30654809
								473	1.30654809
								474	1.30654809
								475	1.53356552
								476	1.77643499
								477	2.07684301
								478	2.07684301
								479	2.07684301
								480	1.30654809
								481	1.77643499
								482	1.77643499
								483	1.30654809
								484	2.07684301
								485	1.30654809
								486	1.77643499
								487	1.30654809
								488	1.53356552
								489	1.53356552
								490	1.53356552
								491	1.53356552
								492	1.30654809
								493	1.53356552
								494	1.77643499
								495	1.30654809
								496	1.77643499
								497	2.07684301
								498	1.53356552
								499	5.66030465
								500	4.49836180
								501	1.30654809
								502	2.07684301
								503	1.53356552
								504	1.53356552
								505	1.53356552
								506	1.77643499
								507	1.30654809
								508	1.30654809
								509	1.30654809
								510	1.53356552
								511	6.00307830
								512	1.77643499
								513	4.49832214
								514	1.30654809
								515	1.30654809
								516	1.53356552
								517	1.30654809
								518	2.07684301
								519	1.77643499
								520	4.49836180
								521	4.67079942
								522	1.30654809
								523	1.30654809
								524	1.77643499
								525	6.63109555
								526	1.30654809
								527	1.30654809
								528	1.53356552
								529	1.30654809
								530	1.30654809
								531	6.67234833
								532	1.30654809
								533	1.53356552
								534	1.77643499
								535	2.07684301
								536	1.53356552
								537	1.77643499
								538	1.53356552
								539	2.07684301
								540	1.53356552
								541	1.53356552
								542	1.30654809
								543	2.07684301
								544	1.30654809
								545	1.30654809
								546	1.53356552
								547	1.30654809
								548	1.53356552
								549	1.77643499
								550	1.30654809
								551	1.53356552
								552	2.07684301
								553	1.30654809
								554	2.07684301
								555	1.53356552
								556	6.09377553
								557	1.30654809
								558	1.53356552
								559	1.30654809
								560	2.07684301
								561	1.53356552
								562	1.77643499
								563	1.77643499
								564	1.30654809
								565	1.30654809
								566	1.30654809
								567	1.30654809
								568	6.09377553
								569	1.77643499
								570	1.53356552
								571	1.30654809
								572	1.30654809
								573	1.30654809
								574	2.07684301
								575	2.07684301
								576	1.30654809
								577	1.53356552
								578	1.53356552
								579	1.77643499
								580	2.07684301
								581	2.07684301
								582	1.53356552
								583	2.07684301
								584	2.07684301
								585	1.77643499
								586	2.07684301
								587	1.53356552
								588	1.77643499
								589	1.77643499
								590	1.53356552
								591	1.30654809
								592	5.98035134
								593	1.30654809
								594	5.24880631
								595	1.53356552
								596	1.53356552
								597	5.43269915
								598	5.24880631
								599	1.53356552
								600	1.77643499
								601	1.30654809
								602	2.07684301
								603	1.30654809
								604	2.07684301
								605	2.07684301
								606	1.30654809
								607	2.07684301
								608	1.53356552
								609	1.53356552
								610	1.77643499
								611	2.07684301
								612	1.77643499
								613	4.49836180
								614	1.53356552
								615	1.77643499
								616	4.77327535
								617	1.77643499
								618	1.30654809
								619	1.30654809
								620	1.77643499
								621	1.53356552
								622	2.07684301
								623	1.30654809
								624	1.77643499
								625	1.30654809
								626	1.30654809
								627	1.30654809
								628	1.53356552
								629	1.53356552
								630	1.53356552
								631	1.53356552
								632	2.07684301
								633	6.23387299
								634	1.77643499
								635	1.53356552
								636	1.30654809
								637	1.30654809
								638	1.53356552
								639	1.53356552
								640	1.77643499
								641	1.53356552
								642	1.30654809
								643	1.53356552
								644	1.53356552
								645	5.98324683
								646	4.35675615
								647	1.53356552
								648	4.65248896
								649	1.53356552
								650	1.77643499
								651	1.77643499
								652	2.07684301
								653	1.53356552
								654	1.77643499
								655	1.53356552
								656	1.30654809
								657	2.07684301
								658	1.53356552
								659	1.53356552
								660	1.77643499
								661	1.30654809
								662	1.77643499
								663	1.30654809
								664	1.77643499
								665	1.30654809
								666	1.53356552
								667	1.53356552
								668	2.07684301
								669	1.53356552
								670	1.53356552
								671	1.30654809
								672	1.77643499
								673	1.53356552
								674	1.77643499
								675	1.77643499
								676	1.53356552
								677	1.30654809
								678	2.07684301
								679	1.53356552
								680	1.30654809
								681	1.30654809
								682	1.30654809
								683	1.53356552
								684	1.53356552
								685	1.53356552
								686	1.77643499
								687	2.07684301
								688	1.30654809
								689	5.98035134
								690	4.77327535
								691	1.30654809
								692	1.30654809
								693	2.07684301
								694	2.07684301
								695	5.74142320
								696	6.28538638
								697	1.30654809
								698	4.35675615
								699	4.67079942
								700	1.30654809
								701	1.30654809
								702	2.07684301
								703	1.77643499
								704	1.30654809
								705	1.30654809
								706	2.07684301
								707	1.53356552
								708	6.43439838
								709	1.53356552
								710	1.30654809
								711	1.30654809
								712	5.62195733
								713	5.24880631
								714	1.30654809
								715	1.53356552
								716	1.53356552
								717	1.53356552
								718	1.30654809
								719	1.53356552
								720	4.77327535
								721	1.77643499
								722	1.30654809
								723	1.30654809
								724	5.98324683
								725	2.07684301
								726	1.30654809
								727	1.53356552
								728	2.07684301
								729	1.77643499
								730	1.77643499
								731	1.30654809
								732	2.07684301
								733	2.07684301
								734	1.77643499
								735	1.53356552
								736	1.30654809
								737	1.30654809
								738	2.07684301
								739	2.07684301
								740	1.77643499
								741	2.07684301
								742	1.77643499
								743	1.30654809
								744	2.07684301
								745	1.53356552
								746	1.53356552
								747	5.74142320
								748	1.30654809
								749	1.77643499
								750	2.07684301
								751	4.67079942
								752	4.95396121
								753	4.77327535
								754	1.77643499
								755	2.07684301
								756	2.07684301
								757	8.21408517
								758	1.30654809
								759	1.30654809
								760	2.07684301
								761	1.30654809
								762	4.51466025
								763	1.30654809
								764	1.77643499
								765	2.07684301
								766	2.07684301
								767	2.07684301
								768	1.53356552
								769	1.77643499
								770	1.30654809
								771	1.53356552
								772	1.30654809
								773	1.77643499
								774	1.77643499
								775	1.77643499
								776	1.77643499
								777	1.53356552
								778	1.77643499
								779	1.30654809
								780	4.35675615
								781	10.32846458
								782	6.28726383
								783	1.53356552
								784	1.30654809
								785	2.07684301
								786	1.30654809
								787	1.30654809
								788	1.30654809
								789	1.30654809
								790	5.74142320
								791	4.49836180
								792	1.30654809
								793	1.53356552
								794	2.07684301
								795	1.30654809
								796	1.77643499
								797	1.30654809
								798	6.00670108
								799	1.53356552
								800	1.53356552
								801	1.53356552
								802	1.77643499
								803	5.24880631
								804	1.30654809
								805	1.77643499
								806	2.07684301
								807	1.30654809
								808	1.30654809
								809	1.30654809
								810	4.49832214
								811	6.86676458
								812	1.77643499
								813	6.16951405
								814	1.30654809
								815	4.95396121
								816	1.26294399
								817	2.07684301
								818	2.07684301
								819	1.77643499
								820	7.50767463
								821	2.07684301
								822	1.30654809
								823	1.30654809
								824	2.07684301
								825	2.07684301
								826	6.74607898
								827	2.07684301
								828	2.07684301
								829	1.30654809
								830	1.77643499
								831	1.77643499
								832	1.77643499
								833	1.30654809
								834	2.07684301
								835	1.53356552
								836	1.30654809
								837	2.07684301
								838	1.77643499
								839	1.30654809
								840	1.30654809
								841	1.30654809
								842	4.35675615
								843	1.77643499
								844	1.30654809
								845	1.30654809
								846	2.07684301
								847	1.30654809
								848	4.77327535
								849	1.77643499
								850	1.30654809
								851	2.07684301
								852	1.30654809
								853	2.07684301
								854	1.77643499
								855	2.07684301
								856	1.53356552
								857	1.77643499
								858	1.77643499
								859	1.30654809
								860	2.07684301
								861	1.77643499
								862	1.77643499
								863	2.07684301
								864	1.30654809
								865	1.30654809
								866	1.53356552
								867	1.30654809
								868	5.62195733
								869	2.07684301
								870	2.07684301
								871	1.53356552
								872	1.53356552
								873	1.53356552
								874	1.77643499
								875	2.07684301
								876	1.30654809
								877	1.30654809
								878	2.07684301
								879	1.53356552
								880	2.07684301
								881	1.53356552
								882	2.07684301
								883	1.77643499
								884	1.30654809
								885	1.53356552
								886	1.30654809
								887	1.53356552
								888	1.30654809
								889	1.53356552
								890	1.53356552
								891	2.07684301
								892	1.53356552
								893	1.53356552
								894	1.53356552
								895	2.07684301
								896	1.77643499
								897	1.53356552
								898	1.30654809
								899	1.53356552
								900	1.53356552
								901	1.53356552
								902	1.77643499
								903	1.53356552
								904	4.49832214
								905	1.77643499
								906	1.53356552
								907	1.30654809
								908	1.30654809
								909	2.07684301
								910	4.49836180
								911	1.30654809
								912	1.77643499
								913	1.30654809
								914	5.36480595
								915	1.77643499
								916	1.77643499
								917	1.53356552
								918	1.30654809
								919	4.67079942
								920	6.16951405
								921	2.07684301
								922	5.62195733
								923	5.93739727
								924	6.50537716
								925	5.75653863
								926	6.62250071
								927	5.24880631
								928	1.77643499
								929	1.30654809
								930	1.30654809
								931	1.53356552
								932	1.47682209
								933	1.77643499
								934	1.30654809
								935	1.30654809
								936	1.30654809
								937	10.51095392
								938	6.09377553
								939	1.53356552
								940	4.35675615
								941	1.53356552
								942	5.24880631
								943	1.30654809
								944	5.74142320
								945	2.07684301
								946	1.53356552
								947	1.30654809
								948	1.77643499
								949	6.33300447
								950	1.77643499
								951	1.30654809
								952	1.77643499
								953	4.51466025
								954	1.77643499
								955	1.30654809
								956	2.07684301
								957	1.30654809
								958	4.95396121
								959	2.07684301
								960	1.30654809
								961	2.07684301
								962	4.67079942
								963	5.43269915
								964	1.30654809
								965	1.30654809
								966	2.07684301
								967	1.77643499
								968	1.53356552
								969	2.07684301
								970	1.77643499
								971	1.30654809
								972	1.30654809
								973	1.53356552
								974	1.30654809
								975	1.77643499
								976	2.07684301
								977	2.07684301
								978	1.77643499
								979	1.30654809
								980	1.30654809
								981	2.07684301
								982	4.65248896
								983	2.07684301
								984	1.77643499
								985	1.30654809
								986	1.53356552
								987	1.77643499
								988	2.07684301
								989	2.07684301
								990	1.30654809
								991	1.30654809
								992	1.30654809
								993	2.07684301
								994	1.77643499
								995	2.07684301
								996	1.53356552
								997	4.67079942
								998	1.53356552
								999	1.77643499
								1000	1.77643499
								1001	2.07684301
								1002	2.07684301
								1003	1.30654809
								1004	1.53356552
								1005	4.77327535
								1006	1.30654809
								1007	1.30654809
								1008	1.53356552
								1009	1.53356552
								1010	1.30654809
								1011	4.77327535
								1012	4.51466025
								1013	2.07684301
								1014	6.97639305
								1015	2.07684301
								1016	1.77643499
								1017	1.30654809
								1018	2.07684301
								1019	1.53356552
								1020	1.77643499
								1021	1.77643499
								1022	1.30654809
								1023	1.30654809
								1024	4.49832214
								1025	1.30654809
								1026	5.74142320
								1027	1.30654809
								1028	1.30654809
								1029	1.30654809
								1030	2.07684301
								1031	1.53356552
								1032	1.30654809
								1033	1.53356552
								1034	1.53356552
								1035	1.53356552
								1036	6.16951405
								1037	6.16951405
								1038	1.53356552
								1039	1.77643499
								1040	1.77643499
								1041	1.30654809
								1042	1.53356552
								1043	1.30654809
								1044	1.53356552
								1045	5.24880631
								1046	4.49836180
								1047	6.16951405
								1048	2.07684301
								1049	2.07684301
								1050	1.30654809
								1051	2.07684301
								1052	1.30654809
								1053	1.77643499
								1054	1.77643499
								1055	1.77643499
								1056	1.53356552
								1057	1.30654809
								1058	1.30654809
								1059	5.36480595
								1060	1.77643499
								1061	5.29882748
								1062	1.30654809
								1063	1.30654809
								1064	1.53356552
								1065	4.65248896
								1066	1.77643499
								1067	2.07684301
								1068	1.30654809
								1069	1.53356552
								1070	1.53356552
								1071	10.48157335
								1072	1.53356552
								1073	4.49836180
								1074	1.53356552
								1075	1.77643499
								1076	2.07684301
								1077	1.30654809
								1078	2.07684301
								1079	1.53356552
								1080	9.83483205
								1081	1.30654809
								1082	1.30654809
								1083	9.11000301
								1084	1.53356552
								1085	1.53356552
								1086	1.77643499
								1087	1.30654809
								1088	2.07684301
								1089	1.53356552
								1090	1.53356552
								1091	1.53356552
								1092	1.53356552
								1093	4.67079942
								1094	1.30654809
								1095	1.30654809
								1096	4.35675615
								1097	1.53356552
								1098	6.09377553
								1099	10.06919272
								1100	6.28452051
								1101	5.98035134
								1102	1.53356552
								1103	6.09377553
								1104	1.30654809
								1105	5.74142320
								1106	7.50767463
								1107	6.62250071
								1108	1.77643499
								1109	1.30654809
								1110	1.53356552
								1111	1.77643499
								1112	1.30654809
								1113	4.35675615
								1114	1.53356552
								1115	1.30654809
								1116	6.00670108
								1117	4.51466025
								1118	1.47682209
								1119	1.30654809
								1120	1.30654809
								1121	1.53356552
								1122	7.85292650
								1123	1.77643499
								1124	4.49836180
								1125	1.30654809
								1126	6.00670108
								1127	5.43269915
								1128	1.53356552
								1129	1.30654809
								1130	1.30654809
								1131	1.30654809
								1132	1.53356552
								1133	1.53356552
								1134	1.30654809
								1135	1.77643499
								1136	1.77643499
								1137	4.65248896
								1138	1.30654809
								1139	1.53356552
								1140	1.53356552
								1141	1.53356552
								1142	4.51466025
								1143	6.23387299
								1144	4.67079942
								1145	5.24880631
								1146	1.30654809
								1147	1.30654809
								1148	1.30654809
								1149	2.07684301
								1150	1.77643499
								1151	1.30654809
								1152	1.77643499
								1153	1.30654809
								1154	2.07684301
								1155	2.07684301
								1156	1.53356552
								1157	2.07684301
								1158	1.30654809
								1159	1.77643499
								1160	1.30654809
								1161	2.07684301
								1162	1.30654809
								1163	1.30654809
								1164	1.30654809
								1165	1.77643499
								1166	1.77643499
								1167	5.62195733
								1168	1.26294399
								1169	9.23875515
								1170	1.30654809
								1171	1.30654809
								1172	12.02653037
								1173	5.43269915
								1174	6.47650245
								1175	2.07684301
								1176	2.07684301
								1177	1.53356552
								1178	2.07684301
								1179	1.53356552
								1180	1.30654809
								1181	1.30654809
								1182	1.77643499
								1183	1.30654809
								1184	2.07684301
								1185	1.30654809
								1186	5.97988864
								1187	4.67079942
								1188	5.24880631
								1189	1.30654809
								1190	2.07684301
								1191	1.77643499
								1192	1.30654809
								1193	1.53356552
								1194	1.53356552
								1195	2.07684301
								1196	1.53356552
								1197	1.30654809
								1198	1.30654809
								1199	2.07684301
								1200	2.07684301
								1201	2.07684301
								1202	1.30654809
								1203	1.30654809
								1204	1.30654809
								1205	2.07684301
								1206	1.30654809
								1207	1.77643499
								1208	2.07684301
								1209	10.26553715
								1210	5.24880631
								1211	4.67079942
								1212	7.43031699
								1213	4.51466025
								1214	7.38307013
								1215	1.53356552
								1216	1.53356552
								1217	1.30654809
								1218	1.30654809
								1219	2.07684301
								1220	1.53356552
								1221	1.30654809
								1222	6.33300447
								1223	5.66353524
								1224	1.30654809
								1225	8.44533411
								1226	1.30654809
								1227	5.76282170
								1228	1.30654809
								1229	2.07684301
								1230	1.53356552
								1231	1.30654809
								1232	1.30654809
								1233	4.77327535
								1234	2.07684301
								1235	1.30654809
								1236	5.36480595
								1237	6.74607898
								1238	1.30654809
								1239	1.30654809
								1240	1.53356552
								1241	1.53356552
								1242	1.53356552
								1243	1.53356552
								1244	1.77643499
								1245	6.42897741
								1246	1.77643499
								1247	1.30654809
								1248	1.53356552
								1249	1.53356552
								1250	1.77643499
								1251	1.77643499
								1252	6.50537716
								1253	4.65248896
								1254	2.07684301
								1255	1.53356552
								1256	1.30654809
								1257	1.77643499
								1258	1.30654809
								1259	1.30654809
								1260	1.77643499
								1261	2.07684301
								1262	1.30654809
								1263	1.30654809
								1264	1.77643499
								1265	1.77643499
								1266	1.30654809
								1267	1.30654809
								1268	1.53356552
								1269	1.77643499
								1270	1.30654809
								1271	2.07684301
								1272	1.30654809
								1273	5.75653863
								1274	1.30654809
								1275	5.24880631
								1276	1.30654809
								1277	1.30654809
								1278	1.53356552
								1279	1.77643499
								1280	1.77643499
								1281	6.74607898
								1282	2.07684301
								1283	1.53356552
								1284	1.30654809
								1285	1.30654809
								1286	7.96819206
								1287	2.07684301
								1288	1.30654809
								1289	2.07684301
								1290	4.51466025
								1291	8.72187729
								1292	1.53356552
								1293	1.53356552
								1294	7.17241379
								1295	1.30654809
								1296	1.30654809
								1297	2.07684301
								1298	1.53356552
								1299	4.65248896
								1300	1.30654809
								1301	1.30654809
								1302	2.07684301
								1303	1.30654809
								1304	8.21408517
								1305	1.53356552
								1306	1.53356552
								1307	1.53356552
								1308	1.53356552
								1309	2.07684301
								1310	1.30654809
								1311	1.30654809
								1312	1.30654809
								1313	1.53356552
								1314	1.53356552
								1315	1.30654809
								1316	2.07684301
								1317	1.30654809
								1318	1.53356552
								1319	2.07684301
								1320	1.30654809
								1321	2.07684301
								1322	1.53356552
								1323	1.77643499
								1324	1.30654809
								1325	1.53356552
								1326	1.53356552
								1327	4.65248896
								1328	1.30654809
								1329	6.44250464
								1330	4.95396121
								1331	1.30654809
								1332	1.30654809
								1333	1.53356552
								1334	5.75653863
								1335	2.07684301
								1336	1.53356552
								1337	1.77643499
								1338	4.51466025
								1339	1.30654809
								1340	1.30654809
								1341	1.30654809
								1342	2.07684301
								1343	1.30654809
								1344	2.07684301
								1345	1.53356552
								1346	4.67079942
								1347	1.53356552
								1348	1.30654809
								1349	1.53356552
								1350	1.53356552
								1351	1.53356552
								1352	2.07684301
								1353	1.77643499
								1354	1.53356552
								1355	1.77643499
								1356	1.30654809
								1357	1.77643499
								1358	2.07684301
								1359	1.77643499
								1360	4.67079942
								1361	2.07684301
								1362	1.53356552
								1363	1.30654809
								1364	1.30654809
								1365	1.30654809
								1366	1.30654809
								1367	1.77643499
								1368	1.30654809
								1369	2.07684301
								1370	1.77643499
								1371	2.07684301
								1372	2.07684301
								1373	2.07684301
								1374	1.30654809
								1375	1.30654809
								1376	2.07684301
								1377	1.30654809
								1378	1.77643499
								1379	1.77643499
								1380	5.98035134
								1381	7.09377930
								1382	1.77643499
								1383	4.67079942
								1384	2.07684301
								1385	2.07684301
								1386	6.97639305
								1387	6.44250464
								1388	2.07684301
								1389	1.30654809
								1390	2.07684301
								1391	2.07684301
								1392	4.35675615
								1393	2.07684301
								1394	1.30654809
								1395	1.53356552
								1396	1.30654809
								1397	1.30654809
								1398	4.51466025
								1399	1.53356552
								1400	1.53356552
								1401	6.97639305
								1402	6.44250464
								1403	5.74142320
								1404	1.53356552
								1405	2.07684301
								1406	1.30654809
								1407	2.07684301
								1408	1.53356552
								1409	1.53356552
								1410	1.77643499
								1411	2.07684301
								1412	2.07684301
								1413	4.49836180
								1414	2.07684301
								1415	1.30654809
								1416	1.77643499
								1417	1.30654809
								1418	2.07684301
								1419	1.53356552
								1420	1.77643499
								1421	2.07684301
								1422	2.07684301
								1423	1.77643499
								1424	1.77643499
								1425	2.07684301
								1426	1.77643499
								1427	1.53356552
								1428	1.53356552
								1429	1.30654809
								1430	1.30654809
								1431	2.07684301
								1432	1.30654809
								1433	6.33300447
								1434	1.30654809
								1435	2.07684301
								1436	1.30654809
								1437	1.30654809
								1438	1.77643499
								1439	1.53356552
								1440	1.77643499
								1441	1.77643499
								1442	1.30654809
								1443	2.07684301
								1444	1.77643499
								1445	1.77643499
								1446	1.53356552
								1447	1.30654809
								1448	1.30654809
								1449	1.53356552
								1450	1.77643499
								1451	1.77643499
								1452	1.77643499
								1453	1.30654809
								1454	1.30654809
								1455	1.30654809
								1456	1.77643499
								1457	4.49836180
								1458	1.77643499
								1459	6.00670108
								1460	1.53356552
								1461	4.49832214
								1462	6.50537716
								1463	4.51466025
								1464	4.35675615
								1465	1.30654809
								1466	2.07684301
								1467	1.30654809
								1468	4.67079942
								1469	4.49832214
								1470	1.53356552
								1471	1.53356552
								1472	4.53433808
								1473	5.68548368
								1474	1.30654809
								1475	1.30654809
								1476	1.77643499
								1477	1.53356552
								1478	4.35675615
								1479	5.99924281
								1480	1.53356552
								1481	6.86676458
								1482	6.28538638
								1483	2.07684301
								1484	1.77643499
								1485	1.30654809
								1486	1.30654809
								1487	1.30654809
								1488	1.77643499
								1489	1.77643499
								1490	1.77643499
								1491	1.30654809
								1492	1.30654809
								1493	1.53356552
								1494	1.77643499
								1495	2.07684301
								1496	4.65248896
								1497	1.77643499
								1498	1.30654809
								1499	2.07684301
								1500	1.77643499
								1501	1.53356552
								1502	5.36480595
								1503	1.30654809
								1504	1.30654809
								1505	1.30654809
								1506	2.07684301
								1507	1.30654809
								1508	2.07684301
								1509	2.07684301
								1510	1.30654809
								1511	1.30654809
								1512	1.53356552
								1513	1.30654809
								1514	2.07684301
								1515	1.53356552
								1516	1.77643499
								1517	1.53356552
								1518	1.77643499
								1519	1.77643499
								1520	1.77643499
								1521	7.38302572
								1522	2.07684301
								1523	1.30654809
								1524	1.53356552
								1525	6.23387299
								1526	1.53356552
								1527	1.77643499
								1528	1.30654809
								1529	2.07684301
								1530	2.07684301
								1531	1.30654809
								1532	1.30654809
								1533	1.30654809
								1534	1.30654809
								1535	1.30654809
								1536	1.30654809
								1537	1.53356552
								1538	1.53356552
								1539	1.77643499
								1540	1.77643499
								1541	5.62195733
								1542	6.97639305
								1543	1.30654809
								1544	6.00670108
								1545	1.30654809
								1546	2.07684301
								1547	7.73864792
								1548	2.07684301
								1549	1.30654809
								1550	2.07684301
								1551	1.77643499
								1552	1.30654809
								1553	1.30654809
								1554	1.30654809
								1555	1.30654809
								1556	1.30654809
								1557	4.51466025
								1558	4.65248896
								1559	11.26403628
								1560	4.65248896
								1561	1.30654809
								1562	4.67079942
								1563	7.85292650
								1564	5.75653863
								1565	1.53356552
								1566	1.53356552
								1567	1.53356552
								1568	1.30654809
								1569	1.77643499
								1570	1.30654809
								1571	2.07684301
								1572	1.77643499
								1573	7.83599129
								1574	2.07684301
								1575	2.07684301
								1576	1.53356552
								1577	1.53356552
								1578	4.65248896
								1579	1.30654809
								1580	1.30654809
								1581	1.30654809
								1582	1.30654809
								1583	2.07684301
								1584	1.53356552
								1585	1.30654809
								1586	2.07684301
								1587	1.53356552
								1588	1.53356552
								1589	1.30654809
								1590	4.49832214
								1591	1.53356552
								1592	1.30654809
								1593	1.30654809
								1594	1.77643499
								1595	1.77643499
								1596	1.30654809
								1597	1.30654809
								1598	2.07684301
								1599	1.30654809
								1600	1.30654809
								1601	1.30654809
								1602	2.07684301
								1603	1.53356552
								1604	2.07684301
								1605	1.77643499
								1606	1.77643499
								1607	1.53356552
								1608	1.30654809
								1609	1.30654809
								1610	2.07684301
								1611	1.53356552
								1612	1.77643499
								1613	1.53356552
								1614	4.67079942
								1615	1.30654809
								1616	1.53356552
								1617	1.30654809
								1618	1.53356552
								1619	5.43269915
								1620	8.72523047
								1621	9.45746053
								1622	6.28452051
								1623	11.19232066
								1624	9.96175639
								1625	7.07726596
								1626	1.53356552
								1627	9.15837247
								1628	8.04917758
								1629	1.30654809
								1630	5.75653863
								1631	7.73864792
								1632	1.30654809
								1633	1.30654809
								1634	1.77643499
								1635	6.28452051
								1636	1.53356552
								1637	1.53356552
								1638	1.30654809
								1639	1.30654809
								1640	1.30654809
								1641	1.53356552
								1642	1.30654809
								1643	5.98035134
								1644	1.30654809
								1645	8.53554285
								1646	4.67079942
								1647	1.30654809
								1648	1.53356552
								1649	5.97988864
								1650	2.07684301
								1651	1.30654809
								1652	1.30654809
								1653	1.53356552
								1654	1.77643499
								1655	1.53356552
